Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Warehouse,City,Customer_Type,Order_Quantity,Unit_Price,Total_Cost,Shipping_Cost,Delivery_Status,Payment_Method
100188,2025-05-11,2025-05-13,Mouse,Accessories,XYZ Traders,Chennai WH,Chennai,Retail,17,700,11900,1819,Cancelled,Net Banking
100189,2025-03-28,2025-04-04,Hard Disk,Storage,Tech World,Bangalore WH,Bangalore,Retail,12,4200,50400,1220,Delivered,Credit Card
100190,2025-08-09,2025-08-11,SSD,Storage,Tech World,Delhi WH,Chennai,Wholesale,17,5500,93500,1631,Cancelled,Net Banking
100191,2025-12-25,2025-12-26,Office Chair,Furniture,Global Supply,Chennai WH,Jaipur,Retail,7,8500,59500,2341,Delivered,Credit Card
100192,2025-12-31,2026-01-06,Scanner,Office Supplies,Prime Distributors,Bangalore WH,Delhi,Retail,18,12000,216000,1961,Cancelled,Net Banking
100193,2025-08-17,2025-08-20,Webcam,Accessories,Global Supply,Mumbai WH,Kolkata,Retail,9,2500,22500,2578,Delivered,Cash
100194,2025-08-05,2025-08-11,Scanner,Office Supplies,Prime Distributors,Mumbai WH,Chennai,Retail,15,12000,180000,1067,Delivered,UPI
100195,2025-02-17,2025-02-19,SSD,Storage,XYZ Traders,Delhi WH,Bangalore,Wholesale,8,5500,44000,289,Delivered,Net Banking
100196,2025-12-18,2025-12-22,Printer,Office Supplies,Global Supply,Chennai WH,Pune,Retail,17,15000,255000,1991,Delivered,Cash
100197,2025-03-14,2025-03-21,Switch,Networking,XYZ Traders,Bangalore WH,Ahmedabad,Wholesale,10,6000,60000,1190,Delivered,Net Banking
100198,2025-02-13,2025-02-14,Keyboard,Accessories,Tech World,Delhi WH,Kolkata,Wholesale,14,900,12600,2947,Delivered,Credit Card
100199,2025-10-10,2025-10-16,SSD,Storage,Prime Distributors,Chennai WH,Kolkata,Retail,16,5500,88000,1737,Cancelled,Debit Card
100200,2025-07-10,2025-07-17,Router,Networking,Prime Distributors,Hyderabad WH,Pune,Retail,17,3500,59500,2122,Delivered,Debit Card
100201,2025-01-23,2025-01-24,Projector,Electronics,Prime Distributors,Mumbai WH,Bangalore,Wholesale,4,40000,160000,2506,Delivered,Cash
100202,2025-01-14,2025-01-16,Scanner,Office Supplies,ABC Suppliers,Mumbai WH,Pune,Wholesale,18,12000,216000,963,Delivered,UPI
100203,2025-01-09,2025-01-13,Router,Networking,XYZ Traders,Chennai WH,Chennai,Retail,16,3500,56000,2506,Delivered,Net Banking
100204,2025-10-03,2025-10-06,Desktop,Electronics,ABC Suppliers,Chennai WH,Pune,Wholesale,18,45000,810000,598,In Transit,Net Banking
100205,2025-11-10,2025-11-12,Mouse,Accessories,Tech World,Mumbai WH,Pune,Retail,8,700,5600,518,Delivered,Debit Card
100206,2025-12-01,2025-12-03,Office Desk,Furniture,Prime Distributors,Bangalore WH,Ahmedabad,Retail,10,15000,150000,1042,In Transit,Credit Card
100207,2025-07-03,2025-07-05,Printer,Office Supplies,Tech World,Mumbai WH,Delhi,Retail,19,15000,285000,1755,Delivered,Cash
100208,2025-01-20,2025-01-26,Projector,Electronics,Tech World,Chennai WH,Jaipur,Wholesale,1,40000,40000,1062,Delivered,Credit Card
100209,2025-05-31,2025-06-01,Office Desk,Furniture,XYZ Traders,Chennai WH,Hyderabad,Wholesale,19,15000,285000,1431,Delivered,UPI
100210,2025-06-11,2025-06-12,SSD,Storage,Tech World,Bangalore WH,Delhi,Retail,16,5500,88000,947,Delivered,Net Banking
100211,2025-05-31,2025-06-07,Router,Networking,XYZ Traders,Chennai WH,Jaipur,Wholesale,2,3500,7000,783,Delivered,Net Banking
100212,2025-03-02,2025-03-09,Printer,Office Supplies,Tech World,Chennai WH,Jaipur,Retail,4,15000,60000,1599,Cancelled,Debit Card
100213,2025-12-20,2025-12-25,Office Desk,Furniture,XYZ Traders,Hyderabad WH,Bangalore,Retail,10,15000,150000,951,Delivered,UPI
100214,2025-11-02,2025-11-07,Office Desk,Furniture,ABC Suppliers,Mumbai WH,Hyderabad,Retail,12,15000,180000,2012,Delivered,Debit Card
100215,2025-04-16,2025-04-20,Hard Disk,Storage,Prime Distributors,Chennai WH,Jaipur,Retail,15,4200,63000,2235,Delivered,Debit Card
100216,2025-12-27,2025-12-31,Desktop,Electronics,ABC Suppliers,Bangalore WH,Lucknow,Wholesale,4,45000,180000,2256,Delivered,UPI
100217,2025-12-26,2025-12-27,Printer,Office Supplies,Prime Distributors,Delhi WH,Pune,Retail,5,15000,75000,676,Cancelled,Credit Card
100218,2025-12-16,2025-12-18,Hard Disk,Storage,Tech World,Hyderabad WH,Jaipur,Wholesale,8,4200,33600,2323,Delivered,Debit Card
100219,2025-03-01,2025-03-07,Hard Disk,Storage,Prime Distributors,Mumbai WH,Kolkata,Wholesale,15,4200,63000,1107,Delivered,Credit Card
100220,2025-04-20,2025-04-24,Hard Disk,Storage,Tech World,Hyderabad WH,Chennai,Retail,4,4200,16800,1994,In Transit,Debit Card
100221,2025-05-20,2025-05-24,Webcam,Accessories,XYZ Traders,Hyderabad WH,Kolkata,Wholesale,3,2500,7500,2891,Delivered,Cash
100222,2025-09-15,2025-09-18,Scanner,Office Supplies,Tech World,Hyderabad WH,Delhi,Wholesale,19,12000,228000,2065,Delivered,Net Banking
100223,2025-09-28,2025-09-29,Printer,Office Supplies,XYZ Traders,Delhi WH,Kolkata,Wholesale,11,15000,165000,506,Delivered,Credit Card
100224,2025-10-03,2025-10-06,Keyboard,Accessories,ABC Suppliers,Hyderabad WH,Pune,Retail,15,900,13500,1518,Delivered,Cash
100225,2025-04-12,2025-04-14,Office Chair,Furniture,Prime Distributors,Bangalore WH,Mumbai,Retail,20,8500,170000,1322,Delivered,Net Banking
100226,2025-10-18,2025-10-22,Mouse,Accessories,ABC Suppliers,Delhi WH,Chennai,Wholesale,6,700,4200,2555,Delayed,Credit Card
100227,2025-12-27,2025-12-29,Projector,Electronics,Tech World,Hyderabad WH,Ahmedabad,Retail,18,40000,720000,2096,Delivered,Cash
100228,2025-04-05,2025-04-11,Projector,Electronics,XYZ Traders,Delhi WH,Kolkata,Wholesale,7,40000,280000,2265,Delayed,Debit Card
100229,2025-10-21,2025-10-26,Hard Disk,Storage,XYZ Traders,Bangalore WH,Ahmedabad,Retail,4,4200,16800,1757,Delivered,Net Banking
100230,2025-11-21,2025-11-25,Monitor,Electronics,XYZ Traders,Mumbai WH,Bangalore,Retail,1,12000,12000,2202,Delivered,UPI
100231,2025-08-25,2025-09-01,Scanner,Office Supplies,Prime Distributors,Bangalore WH,Kolkata,Retail,20,12000,240000,944,Delayed,Credit Card
100232,2025-08-04,2025-08-06,Router,Networking,Prime Distributors,Bangalore WH,Hyderabad,Wholesale,3,3500,10500,2922,Delivered,Cash
100233,2025-02-23,2025-02-27,Desktop,Electronics,Prime Distributors,Delhi WH,Jaipur,Wholesale,17,45000,765000,1407,Delivered,UPI
100234,2025-10-03,2025-10-05,Router,Networking,Tech World,Delhi WH,Hyderabad,Retail,2,3500,7000,2246,Delivered,Cash
100235,2025-02-11,2025-02-13,Desktop,Electronics,Tech World,Mumbai WH,Jaipur,Retail,13,45000,585000,2573,Delivered,UPI
100236,2025-08-27,2025-08-28,Laptop,Electronics,Global Supply,Delhi WH,Jaipur,Wholesale,9,55000,495000,2722,Delivered,Debit Card
100237,2025-04-03,2025-04-10,Hard Disk,Storage,ABC Suppliers,Bangalore WH,Kolkata,Retail,14,4200,58800,1959,Delivered,UPI
100238,2025-05-15,2025-05-19,Projector,Electronics,Global Supply,Hyderabad WH,Kolkata,Wholesale,8,40000,320000,258,Delivered,Debit Card
100239,2025-07-09,2025-07-13,Scanner,Office Supplies,Global Supply,Chennai WH,Pune,Retail,9,12000,108000,302,Delivered,Net Banking
100240,2025-03-29,2025-03-31,Switch,Networking,XYZ Traders,Bangalore WH,Chennai,Retail,14,6000,84000,1725,Delivered,Debit Card
100241,2025-03-01,2025-03-03,Projector,Electronics,Prime Distributors,Chennai WH,Mumbai,Retail,8,40000,320000,2238,Delivered,Credit Card
100242,2025-02-03,2025-02-05,Desktop,Electronics,Global Supply,Hyderabad WH,Delhi,Wholesale,18,45000,810000,1254,Delivered,Credit Card
100243,2025-03-13,2025-03-16,Switch,Networking,Global Supply,Chennai WH,Mumbai,Retail,2,6000,12000,1143,Delivered,UPI
100244,2025-03-08,2025-03-12,Laptop,Electronics,ABC Suppliers,Chennai WH,Ahmedabad,Wholesale,7,55000,385000,608,In Transit,Cash
100245,2025-02-28,2025-03-04,SSD,Storage,Global Supply,Mumbai WH,Kolkata,Retail,2,5500,11000,1832,Cancelled,Net Banking
100246,2025-07-07,2025-07-08,Laptop,Electronics,Prime Distributors,Bangalore WH,Delhi,Wholesale,14,55000,770000,1738,Delivered,Debit Card
100247,2025-05-24,2025-05-31,Hard Disk,Storage,Prime Distributors,Chennai WH,Delhi,Retail,7,4200,29400,2808,In Transit,UPI
100248,2025-01-17,2025-01-22,Webcam,Accessories,ABC Suppliers,Chennai WH,Kolkata,Wholesale,19,2500,47500,1073,Delivered,Net Banking
100249,2025-05-17,2025-05-20,Hard Disk,Storage,XYZ Traders,Chennai WH,Pune,Wholesale,2,4200,8400,1421,Delayed,Credit Card
100250,2025-07-01,2025-07-08,Switch,Networking,XYZ Traders,Hyderabad WH,Kolkata,Retail,4,6000,24000,560,Delivered,Credit Card
100251,2025-06-06,2025-06-11,Hard Disk,Storage,Tech World,Delhi WH,Jaipur,Retail,9,4200,37800,800,Cancelled,UPI
100252,2025-08-13,2025-08-19,Scanner,Office Supplies,XYZ Traders,Bangalore WH,Ahmedabad,Wholesale,10,12000,120000,2658,Delivered,Net Banking
100253,2025-12-11,2025-12-17,Mouse,Accessories,XYZ Traders,Chennai WH,Kolkata,Retail,1,700,700,2934,Delivered,UPI
100254,2025-01-14,2025-01-21,Scanner,Office Supplies,Prime Distributors,Delhi WH,Jaipur,Wholesale,5,12000,60000,954,Delivered,Debit Card
100255,2025-04-15,2025-04-19,Router,Networking,ABC Suppliers,Delhi WH,Pune,Wholesale,3,3500,10500,2014,Delayed,Cash
100256,2025-10-07,2025-10-13,Hard Disk,Storage,ABC Suppliers,Mumbai WH,Pune,Wholesale,14,4200,58800,560,Delivered,UPI
100257,2025-12-20,2025-12-25,Router,Networking,Tech World,Chennai WH,Ahmedabad,Wholesale,5,3500,17500,655,Delivered,Credit Card
100258,2025-02-19,2025-02-25,Desktop,Electronics,ABC Suppliers,Hyderabad WH,Mumbai,Retail,17,45000,765000,1024,Delivered,Debit Card
100259,2025-06-25,2025-06-29,Laptop,Electronics,Global Supply,Bangalore WH,Kolkata,Wholesale,6,55000,330000,2394,In Transit,Credit Card
100260,2025-11-20,2025-11-25,SSD,Storage,XYZ Traders,Mumbai WH,Mumbai,Wholesale,18,5500,99000,2260,Delivered,Cash
100261,2025-10-30,2025-11-02,Scanner,Office Supplies,Prime Distributors,Delhi WH,Jaipur,Wholesale,17,12000,204000,277,Delivered,UPI
100262,2025-08-01,2025-08-02,Webcam,Accessories,XYZ Traders,Chennai WH,Bangalore,Wholesale,4,2500,10000,2610,Delivered,Credit Card
100263,2025-04-06,2025-04-13,Desktop,Electronics,Tech World,Delhi WH,Hyderabad,Retail,18,45000,810000,914,In Transit,Net Banking
100264,2025-10-20,2025-10-27,SSD,Storage,Tech World,Chennai WH,Bangalore,Retail,7,5500,38500,1857,Delivered,Net Banking
100265,2025-11-09,2025-11-16,Switch,Networking,Prime Distributors,Delhi WH,Bangalore,Retail,13,6000,78000,1991,Delayed,Credit Card
100266,2025-08-21,2025-08-27,Laptop,Electronics,Tech World,Mumbai WH,Kolkata,Retail,10,55000,550000,1383,Delivered,Cash
100267,2025-01-06,2025-01-13,Switch,Networking,ABC Suppliers,Delhi WH,Hyderabad,Wholesale,6,6000,36000,1663,In Transit,Credit Card
100268,2025-04-26,2025-04-29,Hard Disk,Storage,ABC Suppliers,Mumbai WH,Hyderabad,Retail,6,4200,25200,1466,Delivered,Net Banking
100269,2025-09-23,2025-09-25,Router,Networking,Prime Distributors,Bangalore WH,Mumbai,Wholesale,17,3500,59500,1729,Delayed,Credit Card
100270,2025-12-17,2025-12-19,Office Chair,Furniture,Global Supply,Mumbai WH,Mumbai,Retail,2,8500,17000,2624,Delayed,UPI
100271,2025-07-14,2025-07-19,Printer,Office Supplies,Prime Distributors,Hyderabad WH,Hyderabad,Wholesale,13,15000,195000,2422,Delayed,UPI
100272,2025-07-01,2025-07-03,Monitor,Electronics,Global Supply,Bangalore WH,Ahmedabad,Wholesale,1,12000,12000,2119,Delivered,UPI
100273,2025-05-08,2025-05-10,Hard Disk,Storage,Tech World,Mumbai WH,Chennai,Retail,17,4200,71400,1831,Delivered,Cash
100274,2025-10-13,2025-10-14,Office Desk,Furniture,Prime Distributors,Bangalore WH,Ahmedabad,Retail,16,15000,240000,2720,Delayed,UPI
100275,2025-12-08,2025-12-11,Webcam,Accessories,XYZ Traders,Hyderabad WH,Lucknow,Wholesale,4,2500,10000,1598,In Transit,Credit Card
100276,2025-03-11,2025-03-14,Office Chair,Furniture,Tech World,Bangalore WH,Chennai,Retail,11,8500,93500,1583,Delivered,Cash
100277,2025-04-18,2025-04-19,Scanner,Office Supplies,XYZ Traders,Chennai WH,Lucknow,Retail,13,12000,156000,2384,Delivered,Credit Card
100278,2025-11-21,2025-11-27,Office Chair,Furniture,Prime Distributors,Delhi WH,Mumbai,Retail,12,8500,102000,1537,Delivered,Debit Card
100279,2025-05-27,2025-06-02,Office Chair,Furniture,XYZ Traders,Hyderabad WH,Chennai,Wholesale,19,8500,161500,779,Delivered,Credit Card
100280,2025-09-11,2025-09-16,Monitor,Electronics,XYZ Traders,Mumbai WH,Delhi,Wholesale,5,12000,60000,1048,Delivered,Cash
100281,2025-11-21,2025-11-25,Mouse,Accessories,ABC Suppliers,Mumbai WH,Kolkata,Wholesale,6,700,4200,1094,In Transit,UPI
100282,2025-03-01,2025-03-08,Webcam,Accessories,XYZ Traders,Chennai WH,Bangalore,Retail,17,2500,42500,2095,In Transit,Net Banking
100283,2025-06-26,2025-06-28,Monitor,Electronics,Global Supply,Mumbai WH,Kolkata,Retail,11,12000,132000,2759,Delivered,Cash
100284,2025-08-26,2025-08-29,SSD,Storage,Tech World,Mumbai WH,Lucknow,Wholesale,5,5500,27500,2923,Delivered,UPI
100285,2025-08-14,2025-08-18,Keyboard,Accessories,Prime Distributors,Delhi WH,Chennai,Wholesale,19,900,17100,1139,Delivered,Debit Card
100286,2025-10-12,2025-10-16,Scanner,Office Supplies,Tech World,Delhi WH,Delhi,Retail,4,12000,48000,1685,Delivered,Cash
100287,2025-05-19,2025-05-21,Printer,Office Supplies,Global Supply,Hyderabad WH,Ahmedabad,Wholesale,18,15000,270000,1711,Delivered,Cash
100288,2025-07-10,2025-07-13,Office Desk,Furniture,Tech World,Hyderabad WH,Lucknow,Retail,3,15000,45000,1716,Delivered,Credit Card
100289,2025-05-01,2025-05-03,Scanner,Office Supplies,Tech World,Hyderabad WH,Hyderabad,Retail,2,12000,24000,472,Delivered,Net Banking
100290,2025-01-07,2025-01-10,Printer,Office Supplies,XYZ Traders,Hyderabad WH,Ahmedabad,Retail,6,15000,90000,2703,In Transit,UPI
100291,2025-11-10,2025-11-14,Office Desk,Furniture,Tech World,Delhi WH,Hyderabad,Retail,11,15000,165000,1427,Delivered,Cash
100292,2025-10-01,2025-10-06,Scanner,Office Supplies,XYZ Traders,Delhi WH,Pune,Retail,7,12000,84000,689,In Transit,Cash
100293,2025-11-19,2025-11-26,Mouse,Accessories,Tech World,Delhi WH,Lucknow,Wholesale,4,700,2800,525,Delivered,Cash
100294,2025-11-30,2025-12-03,Scanner,Office Supplies,Tech World,Mumbai WH,Delhi,Wholesale,6,12000,72000,469,Delivered,Debit Card
100295,2025-09-26,2025-10-01,Projector,Electronics,ABC Suppliers,Delhi WH,Hyderabad,Retail,13,40000,520000,1845,Delivered,Net Banking
100296,2025-07-18,2025-07-25,Hard Disk,Storage,ABC Suppliers,Delhi WH,Ahmedabad,Wholesale,14,4200,58800,2620,Delayed,Credit Card
100297,2025-09-24,2025-09-28,Webcam,Accessories,Global Supply,Bangalore WH,Pune,Wholesale,4,2500,10000,1320,Delivered,Net Banking
100298,2025-05-31,2025-06-05,SSD,Storage,Prime Distributors,Delhi WH,Mumbai,Retail,5,5500,27500,2798,In Transit,Cash
100299,2025-11-10,2025-11-11,Monitor,Electronics,ABC Suppliers,Hyderabad WH,Jaipur,Wholesale,19,12000,228000,2081,Delayed,Net Banking
100300,2025-05-19,2025-05-26,Webcam,Accessories,Global Supply,Bangalore WH,Kolkata,Retail,13,2500,32500,1028,Delivered,UPI
100301,2025-09-18,2025-09-22,SSD,Storage,XYZ Traders,Chennai WH,Delhi,Wholesale,1,5500,5500,2563,Delayed,Cash
100302,2025-03-26,2025-03-27,Projector,Electronics,Tech World,Hyderabad WH,Jaipur,Retail,12,40000,480000,351,Delayed,Credit Card
100303,2025-06-10,2025-06-17,SSD,Storage,Prime Distributors,Delhi WH,Jaipur,Wholesale,10,5500,55000,1943,Delayed,Credit Card
100304,2025-11-10,2025-11-15,Desktop,Electronics,Tech World,Bangalore WH,Bangalore,Retail,8,45000,360000,2077,Delivered,Net Banking
100305,2025-08-27,2025-08-30,Laptop,Electronics,Prime Distributors,Hyderabad WH,Mumbai,Wholesale,6,55000,330000,1870,Delayed,Cash
100306,2025-06-04,2025-06-10,SSD,Storage,ABC Suppliers,Chennai WH,Delhi,Retail,16,5500,88000,1363,Delivered,Credit Card
100307,2025-01-11,2025-01-16,Scanner,Office Supplies,Tech World,Mumbai WH,Mumbai,Wholesale,5,12000,60000,1514,Delayed,Cash
100308,2025-04-22,2025-04-26,Scanner,Office Supplies,Tech World,Bangalore WH,Mumbai,Wholesale,20,12000,240000,2076,Delivered,Net Banking
100309,2025-10-11,2025-10-18,Laptop,Electronics,ABC Suppliers,Bangalore WH,Hyderabad,Retail,5,55000,275000,1618,Delayed,UPI
100310,2025-11-30,2025-12-03,Office Desk,Furniture,XYZ Traders,Delhi WH,Delhi,Wholesale,11,15000,165000,2512,Delivered,Debit Card
100311,2025-01-27,2025-02-02,Hard Disk,Storage,XYZ Traders,Bangalore WH,Kolkata,Retail,9,4200,37800,1975,Delivered,UPI
100312,2025-10-17,2025-10-18,Webcam,Accessories,XYZ Traders,Chennai WH,Lucknow,Wholesale,7,2500,17500,1095,Delivered,Credit Card
100313,2025-03-19,2025-03-20,Router,Networking,Global Supply,Chennai WH,Jaipur,Retail,20,3500,70000,2924,Delayed,Cash
100314,2025-03-14,2025-03-17,Desktop,Electronics,ABC Suppliers,Delhi WH,Hyderabad,Retail,17,45000,765000,840,Delivered,Net Banking
100315,2025-10-05,2025-10-06,Office Desk,Furniture,Tech World,Hyderabad WH,Lucknow,Retail,9,15000,135000,2902,Delivered,Cash
100316,2025-07-20,2025-07-27,Desktop,Electronics,Tech World,Chennai WH,Jaipur,Wholesale,15,45000,675000,1551,Delivered,Net Banking
100317,2025-10-18,2025-10-20,Laptop,Electronics,ABC Suppliers,Bangalore WH,Chennai,Retail,8,55000,440000,1087,In Transit,UPI
100318,2025-01-14,2025-01-21,SSD,Storage,ABC Suppliers,Bangalore WH,Lucknow,Retail,6,5500,33000,984,Delivered,Debit Card
100319,2025-06-28,2025-06-29,Monitor,Electronics,Prime Distributors,Bangalore WH,Chennai,Wholesale,15,12000,180000,1080,Delivered,UPI
100320,2025-12-30,2026-01-06,Monitor,Electronics,Tech World,Delhi WH,Bangalore,Wholesale,6,12000,72000,2764,Delivered,Net Banking
100321,2025-01-09,2025-01-14,Laptop,Electronics,Tech World,Delhi WH,Hyderabad,Retail,14,55000,770000,1937,Delivered,Debit Card
100322,2025-10-12,2025-10-18,Switch,Networking,ABC Suppliers,Chennai WH,Delhi,Wholesale,17,6000,102000,2264,Delivered,Net Banking
100323,2025-06-25,2025-06-27,Switch,Networking,XYZ Traders,Chennai WH,Delhi,Retail,1,6000,6000,2966,Delayed,Debit Card
100324,2025-06-01,2025-06-04,Laptop,Electronics,Tech World,Bangalore WH,Bangalore,Retail,10,55000,550000,1573,Delivered,UPI
100325,2025-08-09,2025-08-14,Office Desk,Furniture,XYZ Traders,Chennai WH,Ahmedabad,Wholesale,9,15000,135000,1123,Delivered,UPI
100326,2025-11-09,2025-11-13,Mouse,Accessories,Tech World,Mumbai WH,Kolkata,Wholesale,7,700,4900,2685,Delivered,Net Banking
100327,2025-11-20,2025-11-22,Projector,Electronics,Prime Distributors,Delhi WH,Ahmedabad,Wholesale,12,40000,480000,1990,Delivered,Credit Card
100328,2025-09-05,2025-09-06,Keyboard,Accessories,Tech World,Bangalore WH,Bangalore,Retail,8,900,7200,2837,Delivered,Debit Card
100329,2025-03-22,2025-03-29,Hard Disk,Storage,ABC Suppliers,Mumbai WH,Chennai,Retail,3,4200,12600,1332,Delivered,Credit Card
100330,2025-08-12,2025-08-19,Laptop,Electronics,XYZ Traders,Bangalore WH,Chennai,Retail,14,55000,770000,2653,Delivered,Credit Card
100331,2025-10-14,2025-10-16,Office Chair,Furniture,XYZ Traders,Chennai WH,Lucknow,Retail,14,8500,119000,2525,Delivered,Net Banking
100332,2025-01-30,2025-02-04,SSD,Storage,ABC Suppliers,Hyderabad WH,Jaipur,Wholesale,6,5500,33000,2367,Delayed,UPI
100333,2025-07-28,2025-08-04,Laptop,Electronics,Prime Distributors,Delhi WH,Lucknow,Wholesale,1,55000,55000,1008,Cancelled,Cash
100334,2025-02-26,2025-03-03,Projector,Electronics,ABC Suppliers,Bangalore WH,Mumbai,Wholesale,7,40000,280000,671,Delivered,Debit Card
100335,2025-10-11,2025-10-12,Office Chair,Furniture,XYZ Traders,Delhi WH,Lucknow,Wholesale,6,8500,51000,1854,Delivered,Net Banking
100336,2025-08-08,2025-08-09,Monitor,Electronics,ABC Suppliers,Bangalore WH,Ahmedabad,Wholesale,1,12000,12000,575,Delivered,Net Banking
100337,2025-02-23,2025-02-28,Router,Networking,Prime Distributors,Bangalore WH,Kolkata,Retail,1,3500,3500,921,Delayed,Credit Card
100338,2025-08-13,2025-08-20,Office Desk,Furniture,Global Supply,Bangalore WH,Kolkata,Wholesale,4,15000,60000,2099,Delivered,Debit Card
100339,2025-04-01,2025-04-05,Webcam,Accessories,Tech World,Delhi WH,Jaipur,Wholesale,5,2500,12500,2317,Delayed,Cash
100340,2025-03-03,2025-03-09,Webcam,Accessories,XYZ Traders,Chennai WH,Hyderabad,Retail,19,2500,47500,994,In Transit,Net Banking
100341,2025-12-24,2025-12-29,Scanner,Office Supplies,Prime Distributors,Delhi WH,Pune,Retail,12,12000,144000,2545,Delivered,Debit Card
100342,2025-01-04,2025-01-09,Switch,Networking,Tech World,Delhi WH,Bangalore,Retail,7,6000,42000,991,In Transit,Credit Card
100343,2025-03-14,2025-03-20,Router,Networking,Global Supply,Hyderabad WH,Lucknow,Retail,4,3500,14000,446,Delivered,UPI
100344,2025-11-02,2025-11-05,Projector,Electronics,ABC Suppliers,Mumbai WH,Hyderabad,Wholesale,19,40000,760000,2026,Delivered,Cash
100345,2025-01-16,2025-01-23,SSD,Storage,ABC Suppliers,Chennai WH,Jaipur,Wholesale,18,5500,99000,1664,Delivered,Credit Card
100346,2025-01-24,2025-01-28,Mouse,Accessories,Prime Distributors,Bangalore WH,Lucknow,Retail,7,700,4900,1262,In Transit,Credit Card
100347,2025-05-06,2025-05-13,Projector,Electronics,ABC Suppliers,Chennai WH,Mumbai,Wholesale,14,40000,560000,1328,Delivered,UPI
100348,2025-08-02,2025-08-06,Projector,Electronics,XYZ Traders,Delhi WH,Delhi,Retail,15,40000,600000,465,Delivered,Debit Card
100349,2025-10-28,2025-10-31,Laptop,Electronics,Prime Distributors,Mumbai WH,Jaipur,Wholesale,6,55000,330000,1404,Delivered,Net Banking
100350,2025-01-28,2025-02-04,Switch,Networking,Global Supply,Delhi WH,Delhi,Wholesale,10,6000,60000,999,Cancelled,Net Banking
