order_id,customer_id,warehouse_id,order_date,payment_method,order_status
ORD00421,CUST0093,WH003,2025-01-15,Debit Card,Cancelled
ORD00422,CUST0361,WH003,2025-06-28,Net Banking,Shipped
ORD00423,CUST0248,WH009,2025-11-10,Net Banking,Delivered
ORD00424,CUST0782,WH001,2025-10-24,Net Banking,Delivered
ORD00425,CUST0988,WH005,2025-04-09,Credit Card,Cancelled
ORD00426,CUST0005,WH002,2025-10-03,Credit Card,Cancelled
ORD00427,CUST0487,WH006,2025-12-29,Net Banking,Delivered
ORD00428,CUST0981,WH002,2025-12-11,Credit Card,Shipped
ORD00429,CUST0435,WH004,2025-07-14,Net Banking,Delivered
ORD00430,CUST0780,WH006,2025-02-27,UPI,Delivered
ORD00431,CUST0140,WH008,2025-09-24,Debit Card,Delivered
ORD00432,CUST0740,WH001,2025-10-13,UPI,Delivered
ORD00433,CUST0395,WH005,2025-03-01,Cash,Delivered
ORD00434,CUST0704,WH008,2025-06-09,Credit Card,Delivered
ORD00435,CUST0876,WH007,2025-05-29,Credit Card,Shipped
ORD00436,CUST0962,WH006,2025-09-01,Credit Card,Delivered
ORD00437,CUST0504,WH002,2025-12-12,Cash,Delivered
ORD00438,CUST0693,WH002,2025-12-04,UPI,Delivered
ORD00439,CUST0712,WH010,2025-07-25,UPI,Delivered
ORD00440,CUST0067,WH006,2025-03-28,Credit Card,Delivered
ORD00441,CUST0865,WH007,2025-11-01,UPI,Delivered
ORD00442,CUST0743,WH008,2025-08-06,Debit Card,Shipped
ORD00443,CUST0608,WH005,2025-10-25,Cash,Delivered
ORD00444,CUST0618,WH007,2025-12-08,Cash,Delivered
ORD00445,CUST0787,WH008,2025-03-17,UPI,Delivered
ORD00446,CUST0510,WH004,2025-09-08,Credit Card,Delivered
ORD00447,CUST0851,WH002,2025-01-28,Cash,Delivered
ORD00448,CUST0392,WH010,2025-04-02,Debit Card,Delivered
ORD00449,CUST0639,WH002,2025-11-15,UPI,Delivered
ORD00450,CUST0786,WH008,2025-09-24,Cash,Delivered
ORD00451,CUST0510,WH008,2025-12-05,Net Banking,Delivered
ORD00452,CUST0829,WH009,2025-06-25,Net Banking,Delivered
ORD00453,CUST0441,WH002,2025-01-17,Cash,Delivered
ORD00454,CUST0454,WH008,2025-07-12,UPI,Delivered
ORD00455,CUST0676,WH005,2025-10-13,Credit Card,Delivered
ORD00456,CUST0320,WH007,2025-03-10,Cash,Shipped
ORD00457,CUST0692,WH008,2025-10-19,Net Banking,Delivered
ORD00458,CUST0482,WH008,2025-10-20,Net Banking,Shipped
ORD00459,CUST0058,WH007,2025-09-17,Debit Card,Delivered
ORD00460,CUST0632,WH006,2025-07-13,Debit Card,Delivered
ORD00461,CUST0605,WH001,2025-01-15,Credit Card,Shipped
ORD00462,CUST0829,WH010,2025-06-28,UPI,Shipped
ORD00463,CUST0350,WH007,2025-11-17,UPI,Delivered
ORD00464,CUST0422,WH006,2025-07-02,UPI,Delivered
ORD00465,CUST0241,WH005,2025-05-07,Net Banking,Delivered
ORD00466,CUST0068,WH005,2025-12-19,UPI,Delivered
ORD00467,CUST0552,WH006,2025-01-11,UPI,Delivered
ORD00468,CUST0582,WH009,2025-08-05,Cash,Delivered
ORD00469,CUST0481,WH010,2025-12-23,UPI,Returned
ORD00470,CUST0585,WH007,2025-07-13,Debit Card,Delivered
ORD00471,CUST0103,WH004,2025-09-08,Debit Card,Delivered
ORD00472,CUST0348,WH003,2025-12-08,Net Banking,Delivered
ORD00473,CUST0207,WH008,2025-08-12,UPI,Shipped
ORD00474,CUST0220,WH005,2025-10-02,Debit Card,Delivered
ORD00475,CUST0412,WH004,2025-10-21,Net Banking,Delivered
ORD00476,CUST0735,WH010,2025-02-17,UPI,Delivered
ORD00477,CUST0069,WH010,2025-05-20,Net Banking,Delivered
ORD00478,CUST0356,WH002,2025-04-18,Debit Card,Delivered
ORD00479,CUST0444,WH009,2025-06-03,Debit Card,Delivered
ORD00480,CUST0258,WH010,2025-07-25,Net Banking,Delivered
ORD00481,CUST0185,WH001,2025-10-08,Net Banking,Shipped
ORD00482,CUST0512,WH004,2025-10-23,Cash,Delivered
ORD00483,CUST0546,WH010,2025-11-23,Cash,Cancelled
ORD00484,CUST0062,WH009,2025-11-17,Credit Card,Delivered
ORD00485,CUST0247,WH003,2025-03-17,Debit Card,Shipped
ORD00486,CUST0327,WH002,2025-07-30,Credit Card,Shipped
ORD00487,CUST0844,WH005,2025-05-17,Credit Card,Delivered
ORD00488,CUST0242,WH007,2025-11-04,Credit Card,Delivered
ORD00489,CUST0029,WH004,2025-04-09,Debit Card,Delivered
ORD00490,CUST0447,WH007,2025-10-14,UPI,Delivered
ORD00491,CUST0140,WH001,2025-05-20,Debit Card,Shipped
ORD00492,CUST0675,WH009,2025-05-23,Credit Card,Delivered
ORD00493,CUST0987,WH008,2025-01-22,UPI,Delivered
ORD00494,CUST0322,WH010,2025-02-12,Debit Card,Shipped
ORD00495,CUST0919,WH006,2025-07-28,UPI,Delivered
ORD00496,CUST0242,WH002,2025-03-13,Net Banking,Delivered
ORD00497,CUST0535,WH010,2025-03-03,Net Banking,Delivered
ORD00498,CUST0244,WH010,2025-02-16,UPI,Shipped
ORD00499,CUST0338,WH010,2025-06-10,Cash,Shipped
ORD00500,CUST0958,WH007,2025-05-01,Credit Card,Delivered
ORD00501,CUST0220,WH005,2025-03-31,Cash,Delivered
ORD00502,CUST0058,WH008,2025-10-29,Net Banking,Delivered
ORD00503,CUST0325,WH009,2025-02-27,Cash,Delivered
ORD00504,CUST0987,WH005,2025-05-07,Credit Card,Delivered
ORD00505,CUST0842,WH005,2025-07-08,UPI,Delivered
ORD00506,CUST0036,WH001,2025-11-07,Credit Card,Delivered
ORD00507,CUST0317,WH006,2025-07-16,UPI,Delivered
ORD00508,CUST0879,WH008,2025-05-02,Cash,Delivered
ORD00509,CUST0950,WH005,2025-07-21,Debit Card,Delivered
ORD00510,CUST0305,WH004,2025-05-01,Credit Card,Cancelled
ORD00511,CUST0325,WH007,2025-11-20,UPI,Delivered
ORD00512,CUST0843,WH008,2025-02-11,Cash,Delivered
ORD00513,CUST0735,WH007,2025-06-20,UPI,Shipped
ORD00514,CUST0268,WH009,2025-12-24,UPI,Delivered
ORD00515,CUST0747,WH009,2025-11-05,Debit Card,Delivered
ORD00516,CUST0781,WH001,2025-01-15,Credit Card,Delivered
ORD00517,CUST0140,WH001,2025-11-25,Cash,Delivered
ORD00518,CUST0322,WH010,2025-06-06,UPI,Delivered
ORD00519,CUST0529,WH003,2025-05-08,Net Banking,Delivered
ORD00520,CUST0463,WH008,2025-06-13,Credit Card,Delivered
ORD00521,CUST0608,WH006,2025-12-18,Debit Card,Delivered
ORD00522,CUST0377,WH003,2025-08-01,Cash,Cancelled
ORD00523,CUST0230,WH001,2025-10-20,UPI,Cancelled
ORD00524,CUST0627,WH004,2025-11-28,UPI,Returned
ORD00525,CUST0269,WH003,2025-04-12,UPI,Delivered
ORD00526,CUST0615,WH005,2025-08-08,Credit Card,Delivered
ORD00527,CUST0175,WH010,2025-07-08,UPI,Delivered
ORD00528,CUST0446,WH008,2025-09-27,Cash,Delivered
ORD00529,CUST0196,WH005,2025-04-15,Debit Card,Delivered
ORD00530,CUST0134,WH007,2025-07-15,Credit Card,Delivered
ORD00531,CUST0745,WH004,2025-05-25,Cash,Delivered
ORD00532,CUST0030,WH005,2025-03-16,Debit Card,Delivered
ORD00533,CUST0930,WH004,2025-08-19,Debit Card,Delivered
ORD00534,CUST0470,WH002,2025-11-28,UPI,Delivered
ORD00535,CUST0998,WH007,2025-06-15,Credit Card,Delivered
ORD00536,CUST0434,WH010,2025-12-29,Debit Card,Delivered
ORD00537,CUST0061,WH001,2025-10-13,Debit Card,Cancelled
ORD00538,CUST0931,WH006,2025-08-30,Net Banking,Cancelled
ORD00539,CUST0727,WH001,2025-11-03,UPI,Delivered
ORD00540,CUST0391,WH005,2025-11-14,Cash,Delivered
ORD00541,CUST0992,WH009,2025-03-09,UPI,Delivered
ORD00542,CUST0174,WH009,2025-05-14,Cash,Cancelled
ORD00543,CUST0136,WH002,2025-08-28,Debit Card,Delivered
ORD00544,CUST0146,WH005,2025-08-10,UPI,Delivered
ORD00545,CUST0512,WH005,2025-03-07,Debit Card,Cancelled
ORD00546,CUST0925,WH005,2025-05-25,Net Banking,Shipped
ORD00547,CUST0530,WH006,2025-05-16,Cash,Cancelled
ORD00548,CUST0755,WH008,2025-06-11,Credit Card,Delivered
ORD00549,CUST0652,WH008,2025-12-03,UPI,Delivered
ORD00550,CUST0236,WH003,2025-01-28,UPI,Delivered
ORD00551,CUST0723,WH008,2025-03-25,Cash,Delivered
ORD00552,CUST0042,WH008,2025-09-11,Debit Card,Returned
ORD00553,CUST0497,WH008,2025-10-15,Cash,Delivered
ORD00554,CUST0127,WH006,2025-03-17,UPI,Delivered
ORD00555,CUST0185,WH003,2025-05-26,Net Banking,Shipped
ORD00556,CUST0913,WH010,2025-10-16,Credit Card,Delivered
ORD00557,CUST0539,WH010,2025-01-03,Credit Card,Delivered
ORD00558,CUST0253,WH008,2025-02-09,UPI,Cancelled
ORD00559,CUST0292,WH002,2025-01-14,Cash,Delivered
ORD00560,CUST0858,WH006,2025-02-24,Credit Card,Delivered
ORD00561,CUST0851,WH008,2025-08-24,Cash,Delivered
ORD00562,CUST0609,WH001,2025-05-18,Debit Card,Returned
ORD00563,CUST0638,WH008,2025-12-02,Debit Card,Cancelled
ORD00564,CUST0133,WH004,2025-10-19,UPI,Shipped
ORD00565,CUST0331,WH001,2025-05-25,UPI,Delivered
ORD00566,CUST0391,WH002,2025-11-05,Cash,Delivered
ORD00567,CUST0989,WH007,2025-05-03,UPI,Delivered
ORD00568,CUST0167,WH007,2025-04-17,Cash,Delivered
ORD00569,CUST0158,WH002,2025-12-01,Debit Card,Delivered
ORD00570,CUST0754,WH005,2025-08-10,Net Banking,Delivered
ORD00571,CUST0099,WH006,2025-12-07,Net Banking,Delivered
ORD00572,CUST0907,WH007,2025-08-17,Cash,Delivered
ORD00573,CUST0434,WH002,2025-11-04,Cash,Shipped
ORD00574,CUST0191,WH007,2025-11-11,Cash,Delivered
ORD00575,CUST0350,WH008,2025-09-20,Credit Card,Delivered
ORD00576,CUST0954,WH008,2025-03-21,Net Banking,Delivered
ORD00577,CUST0086,WH005,2025-09-26,Cash,Delivered
ORD00578,CUST0308,WH003,2025-09-02,Credit Card,Delivered
ORD00579,CUST0862,WH004,2025-06-03,Net Banking,Delivered
ORD00580,CUST0049,WH009,2025-10-19,UPI,Cancelled
ORD00581,CUST0111,WH009,2025-09-20,Cash,Delivered
ORD00582,CUST0677,WH010,2025-08-26,Debit Card,Delivered
ORD00583,CUST0084,WH009,2025-10-27,UPI,Delivered
ORD00584,CUST0474,WH003,2025-12-05,Credit Card,Shipped
ORD00585,CUST0086,WH007,2025-01-24,Debit Card,Delivered
ORD00586,CUST0776,WH008,2025-08-21,Net Banking,Shipped
ORD00587,CUST0990,WH003,2025-06-24,Credit Card,Delivered
ORD00588,CUST0266,WH002,2025-11-06,Cash,Delivered
ORD00589,CUST0405,WH002,2025-01-03,UPI,Delivered
ORD00590,CUST0472,WH007,2025-09-02,Net Banking,Delivered
ORD00591,CUST0634,WH010,2025-06-05,Debit Card,Delivered
ORD00592,CUST0692,WH007,2025-12-20,Debit Card,Delivered
ORD00593,CUST0015,WH004,2025-03-11,UPI,Shipped
ORD00594,CUST0994,WH004,2025-12-23,UPI,Delivered
ORD00595,CUST0149,WH004,2025-11-29,Cash,Shipped
ORD00596,CUST0196,WH002,2025-10-03,Debit Card,Shipped
ORD00597,CUST0486,WH007,2025-03-17,UPI,Delivered
ORD00598,CUST0757,WH008,2025-03-20,Cash,Delivered
ORD00599,CUST0600,WH004,2025-08-19,Credit Card,Delivered
ORD00600,CUST0053,WH006,2025-07-20,UPI,Delivered
ORD00601,CUST0426,WH008,2025-08-10,Net Banking,Delivered
ORD00602,CUST0298,WH001,2025-10-11,Cash,Delivered
ORD00603,CUST0606,WH010,2025-09-20,Cash,Delivered
ORD00604,CUST0541,WH001,2025-02-01,Cash,Delivered
ORD00605,CUST0066,WH005,2025-10-11,Cash,Cancelled
ORD00606,CUST0507,WH010,2025-03-01,Debit Card,Delivered
ORD00607,CUST0022,WH003,2025-08-12,Debit Card,Delivered
ORD00608,CUST0353,WH008,2025-08-29,Credit Card,Delivered
ORD00609,CUST0931,WH006,2025-10-28,Net Banking,Shipped
ORD00610,CUST0480,WH003,2025-12-03,Debit Card,Delivered
ORD00611,CUST0983,WH007,2025-07-19,Debit Card,Shipped
ORD00612,CUST0637,WH004,2025-03-24,Debit Card,Delivered
ORD00613,CUST0684,WH008,2025-02-14,Credit Card,Delivered
ORD00614,CUST0621,WH008,2025-03-22,UPI,Shipped
ORD00615,CUST0311,WH004,2025-09-10,Credit Card,Delivered
ORD00616,CUST0368,WH005,2025-01-10,Debit Card,Delivered
ORD00617,CUST0848,WH009,2025-03-31,UPI,Shipped
ORD00618,CUST0441,WH002,2025-06-22,Net Banking,Delivered
ORD00619,CUST0230,WH008,2025-10-15,Debit Card,Returned
ORD00620,CUST0788,WH001,2025-07-01,Net Banking,Delivered
ORD00621,CUST0874,WH009,2025-03-19,Net Banking,Delivered
ORD00622,CUST0052,WH008,2025-12-28,Cash,Returned
ORD00623,CUST0999,WH002,2025-02-26,Net Banking,Delivered
ORD00624,CUST0844,WH009,2025-02-22,UPI,Delivered
ORD00625,CUST0646,WH002,2025-03-27,Credit Card,Cancelled
ORD00626,CUST0746,WH005,2025-03-22,Cash,Shipped
ORD00627,CUST0751,WH002,2025-09-13,Credit Card,Delivered
ORD00628,CUST0839,WH003,2025-06-21,UPI,Shipped
ORD00629,CUST0993,WH007,2025-08-13,UPI,Delivered
ORD00630,CUST0350,WH005,2025-08-31,Net Banking,Delivered
ORD00631,CUST0382,WH007,2025-05-17,Debit Card,Delivered
ORD00632,CUST0156,WH009,2025-05-06,Cash,Shipped
ORD00633,CUST0822,WH007,2025-03-12,Cash,Cancelled
ORD00634,CUST0975,WH009,2025-08-23,Debit Card,Cancelled
ORD00635,CUST0150,WH001,2025-08-15,Net Banking,Cancelled
ORD00636,CUST0347,WH006,2025-02-13,Cash,Returned
ORD00637,CUST0445,WH001,2025-03-26,Cash,Shipped
ORD00638,CUST0945,WH003,2025-12-05,Net Banking,Delivered
ORD00639,CUST0731,WH009,2025-11-20,Debit Card,Delivered
ORD00640,CUST0718,WH009,2025-12-15,Debit Card,Delivered
ORD00641,CUST0932,WH006,2025-06-10,UPI,Shipped
ORD00642,CUST0626,WH003,2025-09-28,Cash,Delivered
ORD00643,CUST0909,WH009,2025-04-16,Net Banking,Shipped
ORD00644,CUST0453,WH006,2025-11-30,Cash,Shipped
ORD00645,CUST0087,WH001,2025-06-04,Net Banking,Delivered
ORD00646,CUST0533,WH009,2025-03-06,Debit Card,Delivered
ORD00647,CUST0566,WH005,2025-09-19,Net Banking,Delivered
ORD00648,CUST0164,WH001,2025-11-22,UPI,Cancelled
ORD00649,CUST0607,WH005,2025-10-04,Credit Card,Shipped
ORD00650,CUST0744,WH007,2025-06-05,Net Banking,Delivered
ORD00651,CUST0862,WH006,2025-01-31,Debit Card,Delivered
ORD00652,CUST0127,WH001,2025-07-01,UPI,Delivered
ORD00653,CUST0755,WH001,2025-10-21,Cash,Delivered
ORD00654,CUST0825,WH010,2025-05-01,Net Banking,Delivered
ORD00655,CUST0682,WH009,2025-11-18,Net Banking,Delivered
ORD00656,CUST0292,WH010,2025-06-03,Credit Card,Delivered
ORD00657,CUST0756,WH004,2025-09-24,UPI,Delivered
ORD00658,CUST0198,WH006,2025-10-26,Cash,Delivered
ORD00659,CUST0436,WH007,2025-12-31,UPI,Delivered
ORD00660,CUST0910,WH003,2025-08-06,Cash,Delivered
ORD00661,CUST0379,WH009,2025-02-09,Cash,Delivered
ORD00662,CUST0798,WH007,2025-09-23,Debit Card,Delivered
ORD00663,CUST0434,WH008,2025-11-22,Cash,Delivered
ORD00664,CUST0844,WH003,2025-08-02,Credit Card,Delivered
ORD00665,CUST0729,WH008,2025-09-06,Credit Card,Returned
ORD00666,CUST0884,WH009,2025-09-20,UPI,Delivered
ORD00667,CUST0485,WH001,2025-08-22,Credit Card,Cancelled
ORD00668,CUST0944,WH002,2025-07-09,Net Banking,Shipped
ORD00669,CUST0124,WH006,2025-02-26,Net Banking,Delivered
ORD00670,CUST0157,WH002,2025-09-25,Debit Card,Delivered
ORD00671,CUST0311,WH005,2025-07-11,Cash,Delivered
ORD00672,CUST0146,WH010,2025-03-15,Cash,Delivered
ORD00673,CUST0911,WH005,2025-06-06,Credit Card,Delivered
ORD00674,CUST0003,WH002,2025-09-08,Net Banking,Delivered
ORD00675,CUST0428,WH008,2025-01-23,Net Banking,Delivered
ORD00676,CUST0922,WH006,2025-08-20,Cash,Delivered
ORD00677,CUST0136,WH003,2025-11-07,Net Banking,Delivered
ORD00678,CUST0684,WH008,2025-08-19,Credit Card,Shipped
ORD00679,CUST0092,WH010,2025-06-16,Net Banking,Delivered
ORD00680,CUST0922,WH007,2025-04-30,Debit Card,Delivered
ORD00681,CUST0912,WH008,2025-12-10,Debit Card,Delivered
ORD00682,CUST0725,WH001,2025-03-26,Net Banking,Delivered
ORD00683,CUST0317,WH009,2025-12-29,UPI,Delivered
ORD00684,CUST0198,WH010,2025-02-13,Net Banking,Delivered
ORD00685,CUST0981,WH010,2025-01-28,Net Banking,Delivered
ORD00686,CUST0515,WH001,2025-09-01,UPI,Delivered
ORD00687,CUST0185,WH001,2025-09-30,Debit Card,Shipped
ORD00688,CUST0850,WH010,2025-05-06,Cash,Delivered
ORD00689,CUST0622,WH006,2025-10-01,Cash,Delivered
ORD00690,CUST0883,WH001,2025-09-09,Debit Card,Delivered
ORD00691,CUST0025,WH009,2025-08-01,Debit Card,Delivered
ORD00692,CUST0118,WH002,2025-02-16,Net Banking,Delivered
ORD00693,CUST0188,WH005,2025-03-15,UPI,Delivered
ORD00694,CUST0695,WH003,2025-07-28,UPI,Delivered
ORD00695,CUST0186,WH001,2025-06-16,UPI,Delivered
ORD00696,CUST0328,WH003,2025-02-20,Cash,Cancelled
ORD00697,CUST0385,WH002,2025-05-13,UPI,Delivered
ORD00698,CUST0601,WH004,2025-11-02,Cash,Delivered
ORD00699,CUST0395,WH002,2025-09-16,Debit Card,Delivered
ORD00700,CUST0567,WH007,2025-08-26,UPI,Delivered
ORD00701,CUST0649,WH004,2025-07-28,UPI,Delivered
ORD00702,CUST0692,WH002,2025-10-28,Credit Card,Shipped
ORD00703,CUST0805,WH003,2025-11-30,Debit Card,Delivered
ORD00704,CUST0086,WH009,2025-08-17,Credit Card,Shipped
ORD00705,CUST0383,WH009,2025-03-14,Credit Card,Shipped
ORD00706,CUST0976,WH007,2025-10-03,Net Banking,Delivered
ORD00707,CUST0833,WH008,2025-01-01,Net Banking,Delivered
ORD00708,CUST0001,WH001,2025-03-27,Cash,Delivered
ORD00709,CUST0860,WH007,2025-05-09,Debit Card,Shipped
ORD00710,CUST0600,WH009,2025-04-19,Debit Card,Delivered
ORD00711,CUST0577,WH002,2025-10-01,Debit Card,Delivered
ORD00712,CUST0126,WH003,2025-12-24,Net Banking,Returned
ORD00713,CUST0216,WH010,2025-08-10,Net Banking,Returned
ORD00714,CUST0906,WH006,2025-06-12,Debit Card,Returned
ORD00715,CUST0464,WH005,2025-12-29,Credit Card,Delivered
ORD00716,CUST0350,WH004,2025-06-14,Cash,Returned
ORD00717,CUST0017,WH003,2025-06-18,UPI,Delivered
ORD00718,CUST0924,WH001,2025-01-03,Credit Card,Delivered
ORD00719,CUST0721,WH008,2025-12-23,Cash,Delivered
ORD00720,CUST0667,WH002,2025-11-29,Net Banking,Delivered
ORD00721,CUST0456,WH002,2025-12-10,Debit Card,Returned
ORD00722,CUST0848,WH010,2025-07-12,Debit Card,Delivered
ORD00723,CUST0009,WH002,2025-12-23,Cash,Delivered
ORD00724,CUST0456,WH001,2025-04-09,Credit Card,Delivered
ORD00725,CUST0697,WH006,2025-05-24,Credit Card,Delivered
ORD00726,CUST0641,WH005,2025-11-11,Credit Card,Delivered
ORD00727,CUST0991,WH006,2025-09-10,UPI,Delivered
ORD00728,CUST0724,WH010,2025-12-27,Credit Card,Delivered
ORD00729,CUST0406,WH002,2025-11-23,Debit Card,Delivered
ORD00730,CUST0175,WH009,2025-09-10,Credit Card,Delivered
ORD00731,CUST0689,WH010,2025-10-17,Net Banking,Delivered
ORD00732,CUST0132,WH002,2025-10-29,Credit Card,Delivered
ORD00733,CUST0877,WH004,2025-10-19,Net Banking,Delivered
ORD00734,CUST0197,WH001,2025-05-21,Net Banking,Delivered
ORD00735,CUST0574,WH008,2025-12-15,UPI,Cancelled
ORD00736,CUST0690,WH001,2025-11-25,Debit Card,Delivered
ORD00737,CUST0281,WH002,2025-07-28,Net Banking,Delivered
ORD00738,CUST0530,WH001,2025-07-05,Credit Card,Delivered
ORD00739,CUST0546,WH008,2025-08-04,Debit Card,Delivered
ORD00740,CUST0343,WH002,2025-04-10,Net Banking,Shipped
ORD00741,CUST0707,WH007,2025-04-26,UPI,Cancelled
ORD00742,CUST0169,WH006,2025-04-11,Debit Card,Delivered
ORD00743,CUST0100,WH001,2025-11-17,Cash,Delivered
ORD00744,CUST0607,WH006,2025-01-13,Debit Card,Delivered
ORD00745,CUST0245,WH006,2025-08-31,UPI,Shipped
ORD00746,CUST0814,WH004,2025-09-24,UPI,Shipped
ORD00747,CUST0450,WH002,2025-11-14,Cash,Delivered
ORD00748,CUST0998,WH001,2025-02-13,UPI,Delivered
ORD00749,CUST0067,WH003,2025-12-22,UPI,Cancelled
ORD00750,CUST0057,WH005,2025-08-15,Net Banking,Delivered
ORD00751,CUST0105,WH001,2025-02-03,Net Banking,Delivered
ORD00752,CUST0412,WH002,2025-07-15,Net Banking,Shipped
ORD00753,CUST0886,WH010,2025-04-30,Net Banking,Delivered
ORD00754,CUST0476,WH007,2025-07-16,Net Banking,Delivered
ORD00755,CUST0667,WH001,2025-06-23,Cash,Delivered
ORD00756,CUST0198,WH002,2025-10-28,UPI,Delivered
ORD00757,CUST0608,WH004,2025-02-04,Net Banking,Delivered
ORD00758,CUST0263,WH006,2025-09-18,Cash,Delivered
ORD00759,CUST0456,WH003,2025-11-14,Credit Card,Delivered
ORD00760,CUST0062,WH003,2025-01-23,Debit Card,Delivered
ORD00761,CUST0983,WH006,2025-09-20,Debit Card,Delivered
ORD00762,CUST0795,WH003,2025-10-05,Credit Card,Delivered
ORD00763,CUST0352,WH005,2025-11-05,Debit Card,Returned
ORD00764,CUST0601,WH003,2025-09-23,UPI,Delivered
ORD00765,CUST0880,WH001,2025-10-14,Cash,Delivered
ORD00766,CUST0656,WH004,2025-04-13,UPI,Delivered
ORD00767,CUST0488,WH008,2025-12-08,Net Banking,Delivered
ORD00768,CUST0580,WH006,2025-10-24,Net Banking,Delivered
ORD00769,CUST0167,WH002,2025-06-18,Cash,Cancelled
ORD00770,CUST0508,WH004,2025-01-22,UPI,Delivered
ORD00771,CUST0236,WH008,2025-12-21,Net Banking,Delivered
ORD00772,CUST0753,WH006,2025-09-04,Cash,Delivered
ORD00773,CUST0846,WH001,2025-04-05,Debit Card,Delivered
ORD00774,CUST0031,WH009,2025-07-03,UPI,Delivered
ORD00775,CUST0200,WH010,2025-08-14,Debit Card,Delivered
ORD00776,CUST0204,WH004,2025-01-16,Debit Card,Delivered
ORD00777,CUST0737,WH003,2025-05-15,Debit Card,Shipped
ORD00778,CUST0183,WH004,2025-05-06,UPI,Delivered
ORD00779,CUST0933,WH002,2025-05-15,UPI,Shipped
ORD00780,CUST0389,WH002,2025-03-12,Debit Card,Cancelled
ORD00781,CUST0468,WH004,2025-06-06,Debit Card,Shipped
ORD00782,CUST0176,WH009,2025-12-05,Net Banking,Cancelled
ORD00783,CUST0067,WH002,2025-12-31,Credit Card,Cancelled
ORD00784,CUST0814,WH004,2025-03-08,Credit Card,Delivered
ORD00785,CUST0384,WH006,2025-12-22,Net Banking,Delivered
ORD00786,CUST0251,WH001,2025-11-22,Net Banking,Delivered
ORD00787,CUST0302,WH003,2025-10-02,Debit Card,Delivered
ORD00788,CUST0815,WH005,2025-11-19,Credit Card,Shipped
ORD00789,CUST0908,WH008,2025-10-27,Credit Card,Delivered
ORD00790,CUST0810,WH010,2025-08-29,UPI,Delivered
ORD00791,CUST0770,WH009,2025-07-18,Debit Card,Delivered
ORD00792,CUST0184,WH006,2025-08-26,Debit Card,Delivered
ORD00793,CUST0733,WH008,2025-09-05,Cash,Delivered
ORD00794,CUST0654,WH010,2025-07-25,UPI,Delivered
ORD00795,CUST0463,WH004,2025-04-14,Cash,Delivered
ORD00796,CUST0911,WH007,2025-08-06,Net Banking,Delivered
ORD00797,CUST0261,WH009,2025-07-11,UPI,Delivered
ORD00798,CUST0303,WH008,2025-02-13,Net Banking,Delivered
ORD00799,CUST0043,WH008,2025-10-26,Net Banking,Delivered
ORD00800,CUST0462,WH008,2025-08-07,Cash,Delivered
ORD00801,CUST0325,WH005,2025-09-12,Cash,Delivered
ORD00802,CUST0240,WH005,2025-08-15,UPI,Delivered
ORD00803,CUST0302,WH009,2025-02-12,Net Banking,Delivered
ORD00804,CUST0805,WH005,2025-02-10,Credit Card,Delivered
ORD00805,CUST0369,WH001,2025-02-06,Net Banking,Delivered
ORD00806,CUST0692,WH006,2025-04-11,Debit Card,Delivered
ORD00807,CUST0866,WH005,2025-12-16,Credit Card,Delivered
ORD00808,CUST0876,WH009,2025-03-12,Debit Card,Delivered
ORD00809,CUST0289,WH006,2025-06-03,Cash,Cancelled
ORD00810,CUST0776,WH001,2025-10-24,Cash,Delivered
ORD00811,CUST0887,WH007,2025-03-18,Credit Card,Delivered
ORD00812,CUST0486,WH004,2025-04-18,Net Banking,Delivered
ORD00813,CUST0776,WH008,2025-10-10,Cash,Delivered
ORD00814,CUST0321,WH004,2025-02-13,Cash,Shipped
ORD00815,CUST0428,WH004,2025-12-24,Cash,Delivered
ORD00816,CUST0031,WH006,2025-10-13,Credit Card,Delivered
ORD00817,CUST0313,WH001,2025-03-07,Cash,Shipped
ORD00818,CUST0348,WH004,2025-07-01,Cash,Delivered
ORD00819,CUST0782,WH009,2025-07-26,Debit Card,Delivered
ORD00820,CUST0582,WH001,2025-01-12,Credit Card,Delivered
ORD00821,CUST0582,WH010,2025-06-19,Net Banking,Delivered
ORD00822,CUST0391,WH004,2025-07-20,Cash,Delivered
ORD00823,CUST0193,WH008,2025-07-17,UPI,Delivered
ORD00824,CUST0655,WH005,2025-08-20,UPI,Delivered
ORD00825,CUST0567,WH003,2025-12-12,UPI,Shipped
ORD00826,CUST0501,WH001,2025-11-05,Credit Card,Delivered
ORD00827,CUST0291,WH004,2025-07-17,Credit Card,Delivered
ORD00828,CUST0072,WH008,2025-09-26,UPI,Delivered
ORD00829,CUST0176,WH006,2025-01-06,Cash,Delivered
ORD00830,CUST0133,WH009,2025-02-26,Cash,Delivered
ORD00831,CUST0399,WH004,2025-02-05,Credit Card,Cancelled
ORD00832,CUST0443,WH008,2025-06-08,Credit Card,Delivered
ORD00833,CUST0602,WH004,2025-06-08,Net Banking,Delivered
ORD00834,CUST0283,WH004,2025-08-23,UPI,Returned
ORD00835,CUST0066,WH007,2025-08-17,Net Banking,Shipped
ORD00836,CUST0337,WH010,2025-09-27,Cash,Delivered
ORD00837,CUST0041,WH002,2025-10-22,Debit Card,Delivered
ORD00838,CUST0356,WH005,2025-08-22,Cash,Delivered
ORD00839,CUST0426,WH004,2025-03-31,Credit Card,Cancelled
ORD00840,CUST0469,WH007,2025-08-10,Credit Card,Delivered
