Order_ID,Order_Date,Delivery_Date,Product,Category,Supplier,Warehouse,City,State,Customer_Type,Order_Quantity,Unit_Price,Gross_Sales,Discount_Percentage,Discount_Amount,Net_Sales,Cost_Price,Total_Cost,Profit,Shipping_Cost,Delivery_Status,Payment_Method,Delivery_Days,Customer_Rating,Order_Priority
100125,2026-02-19,2026-02-21,Monitor,Electronics,Tech World,Chennai WH,Jaipur,Rajasthan,Retail,4,12000,48000,5,2400.0,45600.0,8872,35488,10112.0,966,In Transit,Net Banking,2,4,Medium
100126,2026-09-25,2026-10-01,Printer,Office Supplies,Tech World,Hyderabad WH,Ahmedabad,Gujarat,Wholesale,7,15000,105000,5,5250.0,99750.0,8275,57925,41825.0,1549,Delivered,UPI,6,3,High
100127,2026-09-20,2026-09-21,Printer,Office Supplies,ABC Suppliers,Mumbai WH,Jaipur,Rajasthan,Retail,16,15000,240000,0,0.0,240000.0,10846,173536,66464.0,2646,In Transit,Cash,1,2,Medium
100128,2026-05-21,2026-05-28,Office Chair,Furniture,XYZ Traders,Delhi WH,Jaipur,Rajasthan,Retail,2,8500,17000,15,2550.0,14450.0,6358,12716,1734.0,2936,Delivered,Debit Card,7,1,High
100129,2026-05-28,2026-05-30,Office Desk,Furniture,Global Supply,Delhi WH,Kolkata,West Bengal,Wholesale,12,15000,180000,15,27000.0,153000.0,11420,137040,15960.0,2026,In Transit,Debit Card,2,4,Low
100130,2026-02-24,2026-02-27,Desktop,Electronics,Global Supply,Bangalore WH,Bangalore,Karnataka,Wholesale,18,45000,810000,15,121500.0,688500.0,25738,463284,225216.0,429,Cancelled,UPI,3,3,High
100131,2026-03-14,2026-03-19,Scanner,Office Supplies,Prime Distributors,Mumbai WH,Mumbai,Maharashtra,Retail,2,12000,24000,0,0.0,24000.0,8500,17000,7000.0,1190,Delivered,UPI,5,3,Low
100132,2026-03-21,2026-03-27,Keyboard,Accessories,Global Supply,Hyderabad WH,Chennai,Tamil Nadu,Wholesale,5,900,4500,10,450.0,4050.0,697,3485,565.0,440,Delivered,Net Banking,6,2,High
100133,2026-09-01,2026-09-06,Printer,Office Supplies,Global Supply,Delhi WH,Lucknow,Uttar Pradesh,Retail,7,15000,105000,10,10500.0,94500.0,8375,58625,35875.0,2192,Delivered,Net Banking,5,1,High
100134,2026-03-03,2026-03-05,Laptop,Electronics,Tech World,Bangalore WH,Ahmedabad,Gujarat,Retail,10,55000,550000,15,82500.0,467500.0,39905,399050,68450.0,1230,Delivered,Net Banking,2,1,Medium
100135,2026-02-27,2026-03-01,Office Chair,Furniture,ABC Suppliers,Bangalore WH,Mumbai,Maharashtra,Wholesale,12,8500,102000,10,10200.0,91800.0,6208,74496,17304.0,887,Delivered,Cash,2,1,High
100136,2026-02-17,2026-02-23,Webcam,Accessories,ABC Suppliers,Delhi WH,Delhi,Delhi,Retail,6,2500,15000,0,0.0,15000.0,1615,9690,5310.0,815,In Transit,UPI,6,3,High
100137,2026-01-11,2026-01-14,Monitor,Electronics,ABC Suppliers,Bangalore WH,Pune,Maharashtra,Retail,9,12000,108000,5,5400.0,102600.0,8519,76671,25929.0,2937,In Transit,Debit Card,3,3,Low
100138,2026-05-19,2026-05-22,Switch,Networking,ABC Suppliers,Mumbai WH,Pune,Maharashtra,Retail,3,6000,18000,5,900.0,17100.0,4507,13521,3579.0,829,Delivered,Debit Card,3,2,Low
100139,2026-10-02,2026-10-07,Desktop,Electronics,ABC Suppliers,Chennai WH,Pune,Maharashtra,Retail,14,45000,630000,10,63000.0,567000.0,28553,399742,167258.0,1859,Delivered,Debit Card,5,1,High
100140,2026-01-07,2026-01-14,Printer,Office Supplies,Tech World,Mumbai WH,Delhi,Delhi,Wholesale,15,15000,225000,0,0.0,225000.0,9109,136635,88365.0,1526,Delivered,Net Banking,7,4,Medium
100141,2026-04-13,2026-04-20,Printer,Office Supplies,XYZ Traders,Hyderabad WH,Ahmedabad,Gujarat,Retail,12,15000,180000,10,18000.0,162000.0,11171,134052,27948.0,2882,Delivered,UPI,7,5,Low
100142,2026-04-16,2026-04-23,Webcam,Accessories,Tech World,Bangalore WH,Hyderabad,Telangana,Retail,14,2500,35000,5,1750.0,33250.0,1621,22694,10556.0,1247,Delivered,UPI,7,1,Medium
100143,2026-07-14,2026-07-18,Desktop,Electronics,XYZ Traders,Mumbai WH,Ahmedabad,Gujarat,Wholesale,12,45000,540000,10,54000.0,486000.0,29582,354984,131016.0,1134,Delivered,Credit Card,4,3,High
100144,2026-12-30,2027-01-02,Printer,Office Supplies,Prime Distributors,Hyderabad WH,Pune,Maharashtra,Retail,3,15000,45000,15,6750.0,38250.0,9146,27438,10812.0,398,Delivered,Cash,3,4,Low
100145,2026-11-21,2026-11-28,Monitor,Electronics,Prime Distributors,Chennai WH,Mumbai,Maharashtra,Retail,19,12000,228000,10,22800.0,205200.0,7155,135945,69255.0,1485,Delivered,Debit Card,7,2,High
100146,2026-09-11,2026-09-15,Laptop,Electronics,Prime Distributors,Hyderabad WH,Bangalore,Karnataka,Retail,10,55000,550000,10,55000.0,495000.0,30304,303040,191960.0,216,Delivered,Debit Card,4,5,High
100147,2026-06-05,2026-06-11,Switch,Networking,Tech World,Hyderabad WH,Ahmedabad,Gujarat,Retail,15,6000,90000,5,4500.0,85500.0,3942,59130,26370.0,390,Delivered,Credit Card,6,5,Low
100148,2026-11-29,2026-12-03,Monitor,Electronics,Global Supply,Mumbai WH,Lucknow,Uttar Pradesh,Wholesale,17,12000,204000,10,20400.0,183600.0,7530,128010,55590.0,2292,In Transit,Cash,4,4,High
100149,2026-10-03,2026-10-09,Hard Disk,Storage,Prime Distributors,Bangalore WH,Ahmedabad,Gujarat,Retail,8,4200,33600,0,0.0,33600.0,3096,24768,8832.0,2085,Delivered,Debit Card,6,5,Low
100150,2026-03-07,2026-03-11,Router,Networking,ABC Suppliers,Hyderabad WH,Lucknow,Uttar Pradesh,Wholesale,17,3500,59500,15,8925.0,50575.0,2493,42381,8194.0,2959,Cancelled,Net Banking,4,1,Medium
100151,2026-11-25,2026-11-28,Desktop,Electronics,XYZ Traders,Hyderabad WH,Delhi,Delhi,Retail,6,45000,270000,5,13500.0,256500.0,30443,182658,73842.0,2712,In Transit,Credit Card,3,3,Medium
100152,2026-07-14,2026-07-19,Webcam,Accessories,XYZ Traders,Delhi WH,Ahmedabad,Gujarat,Wholesale,5,2500,12500,0,0.0,12500.0,1610,8050,4450.0,2588,Delivered,Cash,5,3,Low
100153,2026-06-29,2026-07-04,Hard Disk,Storage,ABC Suppliers,Hyderabad WH,Kolkata,West Bengal,Wholesale,2,4200,8400,15,1260.0,7140.0,3079,6158,982.0,1816,Delivered,UPI,5,2,Low
100154,2026-08-16,2026-08-21,SSD,Storage,Global Supply,Bangalore WH,Ahmedabad,Gujarat,Retail,7,5500,38500,0,0.0,38500.0,4036,28252,10248.0,1488,Delivered,Credit Card,5,4,Medium
100155,2026-07-10,2026-07-14,Scanner,Office Supplies,ABC Suppliers,Mumbai WH,Lucknow,Uttar Pradesh,Retail,6,12000,72000,15,10800.0,61200.0,9052,54312,6888.0,2904,Delivered,UPI,4,4,Medium
100156,2026-02-01,2026-02-05,Keyboard,Accessories,Prime Distributors,Hyderabad WH,Bangalore,Karnataka,Retail,11,900,9900,0,0.0,9900.0,563,6193,3707.0,2823,In Transit,Debit Card,4,5,Medium
100157,2026-10-19,2026-10-22,Projector,Electronics,Global Supply,Delhi WH,Mumbai,Maharashtra,Retail,8,40000,320000,5,16000.0,304000.0,24539,196312,107688.0,719,Delivered,Cash,3,4,High
100158,2026-03-24,2026-03-31,Switch,Networking,Global Supply,Mumbai WH,Bangalore,Karnataka,Wholesale,15,6000,90000,5,4500.0,85500.0,3442,51630,33870.0,831,Delivered,Credit Card,7,5,High
100159,2026-04-06,2026-04-08,Monitor,Electronics,Prime Distributors,Bangalore WH,Ahmedabad,Gujarat,Retail,5,12000,60000,0,0.0,60000.0,7389,36945,23055.0,364,In Transit,Credit Card,2,4,High
100160,2026-05-01,2026-05-05,Projector,Electronics,Global Supply,Hyderabad WH,Mumbai,Maharashtra,Retail,18,40000,720000,10,72000.0,648000.0,22329,401922,246078.0,1846,Delayed,UPI,4,5,Low
100161,2026-04-02,2026-04-09,Laptop,Electronics,Tech World,Bangalore WH,Ahmedabad,Gujarat,Retail,4,55000,220000,10,22000.0,198000.0,32388,129552,68448.0,2902,Delivered,Credit Card,7,4,High
100162,2026-02-23,2026-02-27,Scanner,Office Supplies,Tech World,Hyderabad WH,Pune,Maharashtra,Wholesale,4,12000,48000,0,0.0,48000.0,9325,37300,10700.0,2448,Delayed,Credit Card,4,4,High
100163,2026-02-16,2026-02-21,Keyboard,Accessories,XYZ Traders,Bangalore WH,Pune,Maharashtra,Wholesale,18,900,16200,5,810.0,15390.0,696,12528,2862.0,1467,Cancelled,UPI,5,1,High
100164,2026-08-02,2026-08-04,Mouse,Accessories,ABC Suppliers,Hyderabad WH,Lucknow,Uttar Pradesh,Retail,20,700,14000,0,0.0,14000.0,411,8220,5780.0,1419,Delivered,Credit Card,2,5,High
100165,2026-03-01,2026-03-07,SSD,Storage,ABC Suppliers,Hyderabad WH,Delhi,Delhi,Wholesale,4,5500,22000,5,1100.0,20900.0,3728,14912,5988.0,1781,Delayed,Cash,6,5,Low
100166,2026-05-29,2026-06-05,SSD,Storage,XYZ Traders,Bangalore WH,Ahmedabad,Gujarat,Wholesale,7,5500,38500,0,0.0,38500.0,4165,29155,9345.0,2940,In Transit,UPI,7,3,Medium
100167,2026-07-07,2026-07-13,Mouse,Accessories,XYZ Traders,Mumbai WH,Chennai,Tamil Nadu,Wholesale,16,700,11200,5,560.0,10640.0,501,8016,2624.0,1736,Cancelled,Credit Card,6,3,Medium
100168,2026-03-16,2026-03-23,Projector,Electronics,ABC Suppliers,Mumbai WH,Mumbai,Maharashtra,Wholesale,16,40000,640000,5,32000.0,608000.0,23191,371056,236944.0,1587,Delayed,Net Banking,7,5,Low
100169,2026-10-25,2026-10-29,Monitor,Electronics,Global Supply,Bangalore WH,Kolkata,West Bengal,Retail,6,12000,72000,10,7200.0,64800.0,8849,53094,11706.0,1569,In Transit,Credit Card,4,1,Low
100170,2026-05-13,2026-05-18,Office Desk,Furniture,Global Supply,Bangalore WH,Ahmedabad,Gujarat,Retail,12,15000,180000,10,18000.0,162000.0,10784,129408,32592.0,1214,In Transit,Net Banking,5,1,Medium
100171,2026-11-02,2026-11-05,Keyboard,Accessories,Global Supply,Mumbai WH,Delhi,Delhi,Wholesale,9,900,8100,15,1215.0,6885.0,660,5940,945.0,811,Cancelled,Cash,3,3,Medium
100172,2026-06-19,2026-06-25,Office Desk,Furniture,Tech World,Mumbai WH,Chennai,Tamil Nadu,Wholesale,3,15000,45000,5,2250.0,42750.0,10336,31008,11742.0,206,Delivered,Cash,6,1,High
100173,2026-08-20,2026-08-21,Printer,Office Supplies,ABC Suppliers,Chennai WH,Bangalore,Karnataka,Wholesale,7,15000,105000,5,5250.0,99750.0,10780,75460,24290.0,1289,Delivered,Net Banking,1,3,Medium
100174,2026-03-08,2026-03-09,Keyboard,Accessories,Global Supply,Mumbai WH,Lucknow,Uttar Pradesh,Wholesale,2,900,1800,5,90.0,1710.0,557,1114,596.0,1401,In Transit,Credit Card,1,1,Medium
100175,2026-06-04,2026-06-09,Office Chair,Furniture,Tech World,Hyderabad WH,Hyderabad,Telangana,Wholesale,2,8500,17000,0,0.0,17000.0,5218,10436,6564.0,2180,Delivered,Debit Card,5,1,Medium
100176,2026-01-27,2026-02-02,Monitor,Electronics,Tech World,Chennai WH,Ahmedabad,Gujarat,Retail,14,12000,168000,10,16800.0,151200.0,7812,109368,41832.0,2242,Delivered,UPI,6,5,Medium
100177,2026-02-19,2026-02-21,SSD,Storage,Tech World,Bangalore WH,Pune,Maharashtra,Wholesale,7,5500,38500,0,0.0,38500.0,3642,25494,13006.0,1565,Delivered,Net Banking,2,2,Medium
100178,2026-11-05,2026-11-11,Mouse,Accessories,Prime Distributors,Bangalore WH,Delhi,Delhi,Retail,10,700,7000,10,700.0,6300.0,501,5010,1290.0,2889,Delivered,Net Banking,6,3,High
100179,2026-08-09,2026-08-13,Webcam,Accessories,ABC Suppliers,Delhi WH,Hyderabad,Telangana,Wholesale,2,2500,5000,5,250.0,4750.0,1518,3036,1714.0,2923,Delivered,Credit Card,4,3,High
100180,2026-02-08,2026-02-13,Office Chair,Furniture,XYZ Traders,Chennai WH,Chennai,Tamil Nadu,Retail,15,8500,127500,15,19125.0,108375.0,6508,97620,10755.0,1700,Delivered,Credit Card,5,2,High
100181,2026-05-21,2026-05-23,Office Chair,Furniture,ABC Suppliers,Hyderabad WH,Ahmedabad,Gujarat,Retail,5,8500,42500,5,2125.0,40375.0,5375,26875,13500.0,2376,Delivered,Cash,2,3,Low
100182,2026-03-05,2026-03-08,Hard Disk,Storage,Prime Distributors,Delhi WH,Pune,Maharashtra,Retail,7,4200,29400,5,1470.0,27930.0,3184,22288,5642.0,1858,In Transit,UPI,3,5,Medium
100183,2026-01-20,2026-01-21,Office Desk,Furniture,XYZ Traders,Chennai WH,Mumbai,Maharashtra,Retail,4,15000,60000,15,9000.0,51000.0,10979,43916,7084.0,1888,Delivered,Credit Card,1,2,High
100184,2026-10-26,2026-11-02,Hard Disk,Storage,ABC Suppliers,Bangalore WH,Kolkata,West Bengal,Wholesale,5,4200,21000,10,2100.0,18900.0,2789,13945,4955.0,626,In Transit,Debit Card,7,2,Low
100185,2026-02-06,2026-02-12,Scanner,Office Supplies,ABC Suppliers,Hyderabad WH,Chennai,Tamil Nadu,Retail,18,12000,216000,10,21600.0,194400.0,7450,134100,60300.0,1536,Delayed,Net Banking,6,5,Medium
100186,2026-03-17,2026-03-18,Switch,Networking,Tech World,Chennai WH,Delhi,Delhi,Retail,1,6000,6000,15,900.0,5100.0,4138,4138,962.0,660,Delivered,UPI,1,5,Medium
100187,2026-06-08,2026-06-13,Hard Disk,Storage,ABC Suppliers,Mumbai WH,Hyderabad,Telangana,Wholesale,8,4200,33600,5,1680.0,31920.0,3341,26728,5192.0,2866,Cancelled,Credit Card,5,2,High
100188,2026-06-29,2026-07-02,Printer,Office Supplies,Global Supply,Hyderabad WH,Ahmedabad,Gujarat,Retail,11,15000,165000,15,24750.0,140250.0,9127,100397,39853.0,1737,Delivered,Credit Card,3,4,Low
100189,2026-02-16,2026-02-19,Office Desk,Furniture,Prime Distributors,Mumbai WH,Kolkata,West Bengal,Retail,9,15000,135000,5,6750.0,128250.0,9423,84807,43443.0,1372,Delivered,Cash,3,3,High
100190,2026-03-11,2026-03-14,Office Chair,Furniture,Tech World,Mumbai WH,Hyderabad,Telangana,Wholesale,5,8500,42500,0,0.0,42500.0,5697,28485,14015.0,2781,Delivered,Debit Card,3,5,Medium
100191,2026-10-18,2026-10-25,Keyboard,Accessories,Tech World,Hyderabad WH,Kolkata,West Bengal,Wholesale,3,900,2700,10,270.0,2430.0,625,1875,555.0,2839,Delivered,Debit Card,7,3,Medium
100192,2026-12-05,2026-12-10,Monitor,Electronics,Global Supply,Hyderabad WH,Chennai,Tamil Nadu,Wholesale,8,12000,96000,15,14400.0,81600.0,6819,54552,27048.0,1530,Delivered,Debit Card,5,4,High
100193,2026-03-09,2026-03-11,Desktop,Electronics,Global Supply,Hyderabad WH,Delhi,Delhi,Retail,1,45000,45000,10,4500.0,40500.0,31087,31087,9413.0,340,Delivered,Cash,2,3,Medium
100194,2026-01-03,2026-01-06,Office Chair,Furniture,ABC Suppliers,Delhi WH,Jaipur,Rajasthan,Retail,18,8500,153000,10,15300.0,137700.0,5224,94032,43668.0,385,In Transit,Cash,3,2,Medium
100195,2026-07-02,2026-07-03,Laptop,Electronics,Prime Distributors,Chennai WH,Kolkata,West Bengal,Wholesale,4,55000,220000,10,22000.0,198000.0,40094,160376,37624.0,2374,In Transit,Net Banking,1,3,Medium
100196,2026-04-25,2026-04-26,Hard Disk,Storage,XYZ Traders,Bangalore WH,Jaipur,Rajasthan,Retail,16,4200,67200,0,0.0,67200.0,2805,44880,22320.0,1661,Delivered,UPI,1,2,High
100197,2026-08-17,2026-08-23,Hard Disk,Storage,Prime Distributors,Mumbai WH,Mumbai,Maharashtra,Retail,9,4200,37800,0,0.0,37800.0,2529,22761,15039.0,256,Delivered,Debit Card,6,4,High
100198,2026-01-11,2026-01-17,Switch,Networking,Tech World,Chennai WH,Delhi,Delhi,Retail,4,6000,24000,10,2400.0,21600.0,3597,14388,7212.0,1288,In Transit,Cash,6,1,High
100199,2026-06-05,2026-06-09,Monitor,Electronics,ABC Suppliers,Delhi WH,Kolkata,West Bengal,Wholesale,10,12000,120000,5,6000.0,114000.0,9568,95680,18320.0,1557,Delivered,Debit Card,4,2,Low
100200,2026-09-28,2026-10-04,Monitor,Electronics,XYZ Traders,Mumbai WH,Kolkata,West Bengal,Wholesale,15,12000,180000,15,27000.0,153000.0,8379,125685,27315.0,1719,Cancelled,UPI,6,4,Low
100201,2026-06-27,2026-07-01,Router,Networking,Prime Distributors,Bangalore WH,Ahmedabad,Gujarat,Wholesale,4,3500,14000,10,1400.0,12600.0,2177,8708,3892.0,2701,Delivered,Debit Card,4,1,Medium
100202,2026-08-14,2026-08-20,Router,Networking,XYZ Traders,Bangalore WH,Jaipur,Rajasthan,Retail,11,3500,38500,10,3850.0,34650.0,2528,27808,6842.0,1665,Delivered,Debit Card,6,2,Low
100203,2026-02-13,2026-02-16,Desktop,Electronics,Global Supply,Delhi WH,Pune,Maharashtra,Wholesale,11,45000,495000,15,74250.0,420750.0,29681,326491,94259.0,1691,Delivered,Debit Card,3,4,Medium
100204,2026-06-15,2026-06-16,Scanner,Office Supplies,ABC Suppliers,Mumbai WH,Pune,Maharashtra,Retail,20,12000,240000,10,24000.0,216000.0,8570,171400,44600.0,1726,In Transit,Net Banking,1,4,High
100205,2026-03-07,2026-03-09,Office Desk,Furniture,Global Supply,Delhi WH,Lucknow,Uttar Pradesh,Retail,19,15000,285000,15,42750.0,242250.0,11599,220381,21869.0,1405,Delivered,UPI,2,3,Low
100206,2026-01-05,2026-01-09,Projector,Electronics,Prime Distributors,Delhi WH,Hyderabad,Telangana,Retail,14,40000,560000,15,84000.0,476000.0,30606,428484,47516.0,874,Delivered,Debit Card,4,1,Medium
100207,2026-04-11,2026-04-14,Webcam,Accessories,Global Supply,Bangalore WH,Ahmedabad,Gujarat,Wholesale,17,2500,42500,0,0.0,42500.0,1939,32963,9537.0,2485,Delivered,Cash,3,5,Medium
100208,2026-09-28,2026-10-04,Office Desk,Furniture,ABC Suppliers,Chennai WH,Mumbai,Maharashtra,Wholesale,17,15000,255000,5,12750.0,242250.0,10955,186235,56015.0,1994,Delivered,Debit Card,6,2,High
100209,2026-04-29,2026-05-01,Monitor,Electronics,Prime Distributors,Chennai WH,Hyderabad,Telangana,Wholesale,6,12000,72000,5,3600.0,68400.0,8032,48192,20208.0,2198,Delivered,Debit Card,2,4,Medium
100210,2026-09-19,2026-09-25,Desktop,Electronics,Global Supply,Mumbai WH,Chennai,Tamil Nadu,Wholesale,13,45000,585000,5,29250.0,555750.0,33787,439231,116519.0,894,Delivered,Debit Card,6,4,High
100211,2026-07-27,2026-07-28,Monitor,Electronics,Prime Distributors,Chennai WH,Mumbai,Maharashtra,Retail,6,12000,72000,10,7200.0,64800.0,9516,57096,7704.0,431,Delivered,Debit Card,1,3,High
100212,2026-01-18,2026-01-24,Webcam,Accessories,XYZ Traders,Bangalore WH,Jaipur,Rajasthan,Retail,7,2500,17500,15,2625.0,14875.0,1579,11053,3822.0,1888,Delivered,Debit Card,6,1,Medium
100213,2026-05-04,2026-05-06,Scanner,Office Supplies,ABC Suppliers,Chennai WH,Lucknow,Uttar Pradesh,Retail,17,12000,204000,5,10200.0,193800.0,7985,135745,58055.0,881,Delivered,Credit Card,2,4,High
100214,2026-02-16,2026-02-20,Scanner,Office Supplies,Tech World,Mumbai WH,Mumbai,Maharashtra,Wholesale,11,12000,132000,10,13200.0,118800.0,8668,95348,23452.0,2844,In Transit,Debit Card,4,5,High
100215,2026-06-16,2026-06-17,Scanner,Office Supplies,XYZ Traders,Chennai WH,Delhi,Delhi,Retail,8,12000,96000,5,4800.0,91200.0,8204,65632,25568.0,2427,Delivered,Debit Card,1,4,High
100216,2026-07-12,2026-07-15,Webcam,Accessories,XYZ Traders,Mumbai WH,Lucknow,Uttar Pradesh,Retail,13,2500,32500,10,3250.0,29250.0,1394,18122,11128.0,2953,Delivered,Net Banking,3,2,High
100217,2026-10-19,2026-10-25,Router,Networking,XYZ Traders,Hyderabad WH,Hyderabad,Telangana,Retail,9,3500,31500,15,4725.0,26775.0,2697,24273,2502.0,696,Delivered,Cash,6,3,High
100218,2026-08-23,2026-08-27,Scanner,Office Supplies,Tech World,Hyderabad WH,Jaipur,Rajasthan,Retail,18,12000,216000,15,32400.0,183600.0,8587,154566,29034.0,2831,Delivered,Debit Card,4,1,Medium
100219,2026-11-30,2026-12-01,Keyboard,Accessories,Tech World,Delhi WH,Lucknow,Uttar Pradesh,Retail,12,900,10800,0,0.0,10800.0,637,7644,3156.0,2527,Delivered,Credit Card,1,3,High
100220,2026-06-18,2026-06-24,Webcam,Accessories,Prime Distributors,Delhi WH,Kolkata,West Bengal,Retail,16,2500,40000,10,4000.0,36000.0,1473,23568,12432.0,1071,Delayed,Debit Card,6,3,High
100221,2026-06-06,2026-06-10,Mouse,Accessories,XYZ Traders,Hyderabad WH,Lucknow,Uttar Pradesh,Wholesale,17,700,11900,15,1785.0,10115.0,483,8211,1904.0,2827,Delayed,UPI,4,4,High
100222,2026-08-27,2026-08-30,SSD,Storage,Tech World,Delhi WH,Pune,Maharashtra,Wholesale,15,5500,82500,10,8250.0,74250.0,3366,50490,23760.0,1757,Delayed,UPI,3,2,Medium
100223,2026-06-29,2026-06-30,Router,Networking,Global Supply,Delhi WH,Hyderabad,Telangana,Retail,6,3500,21000,5,1050.0,19950.0,2401,14406,5544.0,2205,Cancelled,UPI,1,1,Medium
100224,2026-09-14,2026-09-21,Projector,Electronics,ABC Suppliers,Chennai WH,Mumbai,Maharashtra,Retail,19,40000,760000,15,114000.0,646000.0,25511,484709,161291.0,1777,In Transit,Debit Card,7,3,Low
100225,2026-03-02,2026-03-03,Office Chair,Furniture,Global Supply,Hyderabad WH,Pune,Maharashtra,Retail,12,8500,102000,10,10200.0,91800.0,6371,76452,15348.0,1167,Delayed,Net Banking,1,3,High
100226,2026-04-21,2026-04-26,Printer,Office Supplies,XYZ Traders,Mumbai WH,Jaipur,Rajasthan,Wholesale,1,15000,15000,5,750.0,14250.0,11209,11209,3041.0,2997,Delivered,Credit Card,5,2,Low
100227,2026-02-07,2026-02-11,Projector,Electronics,ABC Suppliers,Bangalore WH,Bangalore,Karnataka,Retail,19,40000,760000,5,38000.0,722000.0,29879,567701,154299.0,2255,Delivered,Debit Card,4,4,Medium
100228,2026-11-09,2026-11-10,Webcam,Accessories,Prime Distributors,Mumbai WH,Chennai,Tamil Nadu,Wholesale,8,2500,20000,10,2000.0,18000.0,1917,15336,2664.0,490,Delivered,Cash,1,4,High
100229,2026-07-10,2026-07-17,Router,Networking,Prime Distributors,Delhi WH,Delhi,Delhi,Wholesale,12,3500,42000,5,2100.0,39900.0,2265,27180,12720.0,2890,Delivered,UPI,7,5,Low
100230,2026-01-24,2026-01-25,Switch,Networking,ABC Suppliers,Delhi WH,Kolkata,West Bengal,Retail,12,6000,72000,0,0.0,72000.0,3365,40380,31620.0,1916,Delivered,Net Banking,1,4,Low
100231,2026-07-12,2026-07-14,Office Chair,Furniture,Tech World,Chennai WH,Jaipur,Rajasthan,Retail,3,8500,25500,10,2550.0,22950.0,6434,19302,3648.0,540,Delivered,Credit Card,2,4,High
100232,2026-03-07,2026-03-12,Printer,Office Supplies,Global Supply,Mumbai WH,Pune,Maharashtra,Wholesale,4,15000,60000,10,6000.0,54000.0,9172,36688,17312.0,1580,Delayed,Net Banking,5,4,Medium
100233,2026-09-24,2026-09-29,Switch,Networking,XYZ Traders,Hyderabad WH,Delhi,Delhi,Retail,15,6000,90000,15,13500.0,76500.0,4193,62895,13605.0,1341,In Transit,Cash,5,4,Low
100234,2026-07-09,2026-07-10,Printer,Office Supplies,ABC Suppliers,Mumbai WH,Hyderabad,Telangana,Retail,7,15000,105000,5,5250.0,99750.0,8257,57799,41951.0,1986,Delayed,Net Banking,1,5,Medium
100235,2026-08-27,2026-08-31,Printer,Office Supplies,Prime Distributors,Bangalore WH,Mumbai,Maharashtra,Wholesale,11,15000,165000,15,24750.0,140250.0,9460,104060,36190.0,1010,Delivered,Credit Card,4,5,Medium
100236,2026-03-14,2026-03-18,Monitor,Electronics,Tech World,Bangalore WH,Hyderabad,Telangana,Retail,12,12000,144000,5,7200.0,136800.0,9110,109320,27480.0,1135,Delivered,Net Banking,4,5,Medium
100237,2026-05-18,2026-05-24,Mouse,Accessories,XYZ Traders,Hyderabad WH,Kolkata,West Bengal,Retail,6,700,4200,5,210.0,3990.0,393,2358,1632.0,2008,Delivered,Debit Card,6,3,High
100238,2026-05-27,2026-05-29,SSD,Storage,ABC Suppliers,Chennai WH,Jaipur,Rajasthan,Retail,8,5500,44000,15,6600.0,37400.0,3994,31952,5448.0,796,Delivered,Net Banking,2,4,Medium
100239,2026-05-10,2026-05-13,Hard Disk,Storage,Global Supply,Hyderabad WH,Chennai,Tamil Nadu,Wholesale,14,4200,58800,15,8820.0,49980.0,2685,37590,12390.0,1211,Delayed,Credit Card,3,1,Medium
100240,2026-06-02,2026-06-03,Keyboard,Accessories,Prime Distributors,Delhi WH,Jaipur,Rajasthan,Wholesale,4,900,3600,15,540.0,3060.0,645,2580,480.0,2301,Delivered,UPI,1,1,Medium
100241,2026-08-22,2026-08-23,Office Chair,Furniture,Prime Distributors,Delhi WH,Chennai,Tamil Nadu,Wholesale,14,8500,119000,5,5950.0,113050.0,5708,79912,33138.0,641,Cancelled,Credit Card,1,1,Low
100242,2026-03-18,2026-03-19,Scanner,Office Supplies,Tech World,Delhi WH,Lucknow,Uttar Pradesh,Wholesale,4,12000,48000,5,2400.0,45600.0,7439,29756,15844.0,1927,Delivered,Debit Card,1,1,Low
100243,2026-01-30,2026-02-06,Switch,Networking,ABC Suppliers,Mumbai WH,Hyderabad,Telangana,Retail,20,6000,120000,5,6000.0,114000.0,3876,77520,36480.0,365,Delivered,Credit Card,7,5,Medium
