item_id,order_id,product_id,quantity,unit_price,discount_percent,gross_amount,discount_amount,net_amount,shipping_cost
ITEM000305,ORD00109,PROD045,1,13013.12,0,13013.12,0.0,13013.12,344.1
ITEM000306,ORD00109,PROD039,5,34243.23,15,171216.15,25682.42,145533.73,338.96
ITEM000307,ORD00110,PROD027,5,10063.72,20,50318.6,10063.72,40254.88,163.95
ITEM000308,ORD00110,PROD018,3,26285.35,15,78856.05,11828.41,67027.64,195.23
ITEM000309,ORD00110,PROD001,5,18789.55,20,93947.75,18789.55,75158.2,321.42
ITEM000310,ORD00111,PROD013,4,41638.89,0,166555.56,0.0,166555.56,180.36
ITEM000311,ORD00112,PROD020,1,14632.33,20,14632.33,2926.47,11705.86,56.23
ITEM000312,ORD00112,PROD021,2,30631.46,15,61262.92,9189.44,52073.48,434.24
ITEM000313,ORD00113,PROD002,2,47540.64,10,95081.28,9508.13,85573.15,210.17
ITEM000314,ORD00114,PROD018,2,26285.35,0,52570.7,0.0,52570.7,328.06
ITEM000315,ORD00114,PROD012,2,48498.5,5,96997.0,4849.85,92147.15,255.73
ITEM000316,ORD00114,PROD048,4,26051.39,15,104205.56,15630.83,88574.73,304.05
ITEM000317,ORD00114,PROD037,4,15300.23,20,61200.92,12240.18,48960.74,111.44
ITEM000318,ORD00114,PROD038,2,4973.84,20,9947.68,1989.54,7958.14,193.08
ITEM000319,ORD00115,PROD035,1,48285.04,20,48285.04,9657.01,38628.03,147.52
ITEM000320,ORD00115,PROD025,1,22857.89,20,22857.89,4571.58,18286.31,397.74
ITEM000321,ORD00116,PROD039,1,34243.23,20,34243.23,6848.65,27394.58,402.73
ITEM000322,ORD00116,PROD044,3,45475.09,5,136425.27,6821.26,129604.01,161.81
ITEM000323,ORD00117,PROD019,4,21654.06,15,86616.24,12992.44,73623.8,346.47
ITEM000324,ORD00117,PROD001,5,18789.55,5,93947.75,4697.39,89250.36,156.97
ITEM000325,ORD00118,PROD013,5,41638.89,20,208194.45,41638.89,166555.56,314.12
ITEM000326,ORD00118,PROD020,2,14632.33,10,29264.66,2926.47,26338.19,128.08
ITEM000327,ORD00119,PROD007,4,2998.37,15,11993.48,1799.02,10194.46,454.19
ITEM000328,ORD00119,PROD048,3,26051.39,0,78154.17,0.0,78154.17,268.63
ITEM000329,ORD00119,PROD034,3,47449.39,10,142348.17,14234.82,128113.35,112.59
ITEM000330,ORD00120,PROD047,2,15654.38,15,31308.76,4696.31,26612.45,473.58
ITEM000331,ORD00120,PROD036,2,40439.03,20,80878.06,16175.61,64702.45,184.99
ITEM000332,ORD00121,PROD029,3,29661.49,5,88984.47,4449.22,84535.25,189.81
ITEM000333,ORD00122,PROD037,3,15300.23,5,45900.69,2295.03,43605.66,487.82
ITEM000334,ORD00123,PROD041,3,6189.71,15,18569.13,2785.37,15783.76,426.46
ITEM000335,ORD00123,PROD034,1,47449.39,5,47449.39,2372.47,45076.92,297.58
ITEM000336,ORD00123,PROD040,5,22063.61,15,110318.05,16547.71,93770.34,163.19
ITEM000337,ORD00123,PROD024,2,18381.46,10,36762.92,3676.29,33086.63,312.44
ITEM000338,ORD00123,PROD039,4,34243.23,15,136972.92,20545.94,116426.98,184.22
ITEM000339,ORD00124,PROD030,5,2417.88,5,12089.4,604.47,11484.93,32.13
ITEM000340,ORD00124,PROD008,5,43322.19,20,216610.95,43322.19,173288.76,189.9
ITEM000341,ORD00124,PROD036,2,40439.03,20,80878.06,16175.61,64702.45,269.07
ITEM000342,ORD00125,PROD014,5,10695.72,15,53478.6,8021.79,45456.81,343.47
ITEM000343,ORD00125,PROD018,5,26285.35,15,131426.75,19714.01,111712.74,231.96
ITEM000344,ORD00125,PROD019,5,21654.06,20,108270.3,21654.06,86616.24,317.31
ITEM000345,ORD00125,PROD048,3,26051.39,15,78154.17,11723.13,66431.04,37.71
ITEM000346,ORD00126,PROD030,1,2417.88,15,2417.88,362.68,2055.2,304.59
ITEM000347,ORD00127,PROD017,5,15281.69,15,76408.45,11461.27,64947.18,456.85
ITEM000348,ORD00128,PROD002,2,47540.64,20,95081.28,19016.26,76065.02,152.53
ITEM000349,ORD00129,PROD007,3,2998.37,15,8995.11,1349.27,7645.84,233.1
ITEM000350,ORD00129,PROD022,3,7060.74,0,21182.22,0.0,21182.22,336.73
ITEM000351,ORD00129,PROD026,1,39280.28,20,39280.28,7856.06,31424.22,372.15
ITEM000352,ORD00129,PROD031,4,30416.49,0,121665.96,0.0,121665.96,352.53
ITEM000353,ORD00130,PROD032,5,8609.15,5,43045.75,2152.29,40893.46,126.07
ITEM000354,ORD00130,PROD043,2,1815.99,10,3631.98,363.2,3268.78,317.03
ITEM000355,ORD00130,PROD019,4,21654.06,20,86616.24,17323.25,69292.99,273.05
ITEM000356,ORD00130,PROD017,1,15281.69,10,15281.69,1528.17,13753.52,182.38
ITEM000357,ORD00131,PROD042,3,24809.33,15,74427.99,11164.2,63263.79,222.01
ITEM000358,ORD00132,PROD015,2,9173.07,10,18346.14,1834.61,16511.53,453.58
ITEM000359,ORD00132,PROD032,5,8609.15,15,43045.75,6456.86,36588.89,63.89
ITEM000360,ORD00132,PROD022,5,7060.74,20,35303.7,7060.74,28242.96,108.87
ITEM000361,ORD00132,PROD020,3,14632.33,15,43896.99,6584.55,37312.44,88.45
ITEM000362,ORD00132,PROD003,1,36626.5,5,36626.5,1831.32,34795.18,185.31
ITEM000363,ORD00133,PROD035,4,48285.04,15,193140.16,28971.02,164169.14,379.95
ITEM000364,ORD00133,PROD021,4,30631.46,10,122525.84,12252.58,110273.26,271.66
ITEM000365,ORD00134,PROD041,4,6189.71,5,24758.84,1237.94,23520.9,273.13
ITEM000366,ORD00135,PROD037,4,15300.23,20,61200.92,12240.18,48960.74,438.04
ITEM000367,ORD00135,PROD016,4,9251.89,5,37007.56,1850.38,35157.18,181.85
ITEM000368,ORD00135,PROD049,3,27380.84,5,82142.52,4107.13,78035.39,38.9
ITEM000369,ORD00136,PROD002,1,47540.64,5,47540.64,2377.03,45163.61,236.46
ITEM000370,ORD00137,PROD025,2,22857.89,0,45715.78,0.0,45715.78,386.77
ITEM000371,ORD00137,PROD039,5,34243.23,10,171216.15,17121.62,154094.54,99.29
ITEM000372,ORD00137,PROD022,4,7060.74,15,28242.96,4236.44,24006.52,194.63
ITEM000373,ORD00137,PROD006,4,7884.13,15,31536.52,4730.48,26806.04,52.92
ITEM000374,ORD00137,PROD040,2,22063.61,15,44127.22,6619.08,37508.14,183.95
ITEM000375,ORD00138,PROD004,4,29973.06,5,119892.24,5994.61,113897.63,149.25
ITEM000376,ORD00138,PROD013,3,41638.89,5,124916.67,6245.83,118670.84,325.57
ITEM000377,ORD00139,PROD026,5,39280.28,15,196401.4,29460.21,166941.19,381.19
ITEM000378,ORD00139,PROD033,2,3346.07,5,6692.14,334.61,6357.53,79.33
ITEM000379,ORD00139,PROD050,1,9324.24,5,9324.24,466.21,8858.03,122.2
ITEM000380,ORD00140,PROD029,1,29661.49,15,29661.49,4449.22,25212.27,365.61
ITEM000381,ORD00140,PROD044,1,45475.09,15,45475.09,6821.26,38653.83,444.91
ITEM000382,ORD00140,PROD027,1,10063.72,15,10063.72,1509.56,8554.16,171.68
ITEM000383,ORD00141,PROD030,4,2417.88,5,9671.52,483.58,9187.94,212.42
ITEM000384,ORD00141,PROD028,4,25760.3,15,103041.2,15456.18,87585.02,282.95
ITEM000385,ORD00141,PROD012,1,48498.5,20,48498.5,9699.7,38798.8,318.7
ITEM000386,ORD00142,PROD039,5,34243.23,10,171216.15,17121.62,154094.54,351.55
ITEM000387,ORD00142,PROD032,2,8609.15,10,17218.3,1721.83,15496.47,424.48
ITEM000388,ORD00142,PROD017,3,15281.69,5,45845.07,2292.25,43552.82,306.09
ITEM000389,ORD00142,PROD050,2,9324.24,15,18648.48,2797.27,15851.21,382.46
ITEM000390,ORD00142,PROD024,3,18381.46,0,55144.38,0.0,55144.38,482.28
ITEM000391,ORD00143,PROD031,4,30416.49,15,121665.96,18249.89,103416.07,292.06
ITEM000392,ORD00143,PROD025,3,22857.89,0,68573.67,0.0,68573.67,154.62
ITEM000393,ORD00144,PROD002,4,47540.64,15,190162.56,28524.38,161638.18,196.7
ITEM000394,ORD00144,PROD031,3,30416.49,20,91249.47,18249.89,72999.58,239.22
ITEM000395,ORD00145,PROD020,1,14632.33,10,14632.33,1463.23,13169.1,384.56
ITEM000396,ORD00145,PROD006,2,7884.13,5,15768.26,788.41,14979.85,57.92
ITEM000397,ORD00146,PROD004,3,29973.06,0,89919.18,0.0,89919.18,404.27
ITEM000398,ORD00146,PROD003,3,36626.5,15,109879.5,16481.92,93397.58,197.82
ITEM000399,ORD00146,PROD042,5,24809.33,5,124046.65,6202.33,117844.32,143.82
ITEM000400,ORD00146,PROD046,3,33159.86,10,99479.58,9947.96,89531.62,191.4
ITEM000401,ORD00146,PROD037,5,15300.23,10,76501.15,7650.12,68851.03,337.71
ITEM000402,ORD00147,PROD024,2,18381.46,5,36762.92,1838.15,34924.77,472.5
ITEM000403,ORD00147,PROD016,4,9251.89,0,37007.56,0.0,37007.56,326.71
ITEM000404,ORD00147,PROD022,1,7060.74,0,7060.74,0.0,7060.74,152.31
ITEM000405,ORD00147,PROD012,1,48498.5,20,48498.5,9699.7,38798.8,376.33
ITEM000406,ORD00148,PROD004,2,29973.06,10,59946.12,5994.61,53951.51,304.91
ITEM000407,ORD00149,PROD027,5,10063.72,20,50318.6,10063.72,40254.88,265.88
ITEM000408,ORD00149,PROD005,5,7885.33,15,39426.65,5914.0,33512.65,421.77
ITEM000409,ORD00149,PROD006,1,7884.13,0,7884.13,0.0,7884.13,287.38
ITEM000410,ORD00150,PROD033,4,3346.07,10,13384.28,1338.43,12045.85,218.84
ITEM000411,ORD00150,PROD014,1,10695.72,10,10695.72,1069.57,9626.15,373.18
ITEM000412,ORD00150,PROD048,4,26051.39,15,104205.56,15630.83,88574.73,229.77
ITEM000413,ORD00151,PROD033,4,3346.07,20,13384.28,2676.86,10707.42,258.82
ITEM000414,ORD00152,PROD018,4,26285.35,20,105141.4,21028.28,84113.12,223.46
ITEM000415,ORD00153,PROD036,1,40439.03,10,40439.03,4043.9,36395.13,364.65
ITEM000416,ORD00153,PROD010,3,35432.82,15,106298.46,15944.77,90353.69,191.25
ITEM000417,ORD00153,PROD046,5,33159.86,20,165799.3,33159.86,132639.44,206.22
ITEM000418,ORD00153,PROD040,5,22063.61,20,110318.05,22063.61,88254.44,61.87
ITEM000419,ORD00154,PROD045,2,13013.12,0,26026.24,0.0,26026.24,373.1
ITEM000420,ORD00154,PROD015,5,9173.07,5,45865.35,2293.27,43572.08,263.3
ITEM000421,ORD00155,PROD002,4,47540.64,5,190162.56,9508.13,180654.43,322.88
ITEM000422,ORD00155,PROD021,4,30631.46,5,122525.84,6126.29,116399.55,459.87
ITEM000423,ORD00155,PROD018,1,26285.35,10,26285.35,2628.54,23656.82,55.75
ITEM000424,ORD00156,PROD014,1,10695.72,20,10695.72,2139.14,8556.58,212.62
ITEM000425,ORD00157,PROD020,4,14632.33,10,58529.32,5852.93,52676.39,242.0
ITEM000426,ORD00158,PROD014,5,10695.72,0,53478.6,0.0,53478.6,149.07
ITEM000427,ORD00158,PROD036,5,40439.03,10,202195.15,20219.52,181975.64,108.8
ITEM000428,ORD00159,PROD020,3,14632.33,20,43896.99,8779.4,35117.59,153.35
ITEM000429,ORD00159,PROD009,1,30095.64,0,30095.64,0.0,30095.64,467.11
ITEM000430,ORD00159,PROD001,2,18789.55,5,37579.1,1878.96,35700.14,398.05
ITEM000431,ORD00159,PROD013,4,41638.89,5,166555.56,8327.78,158227.78,424.0
ITEM000432,ORD00160,PROD035,4,48285.04,15,193140.16,28971.02,164169.14,175.74
ITEM000433,ORD00161,PROD031,1,30416.49,5,30416.49,1520.82,28895.67,461.78
ITEM000434,ORD00161,PROD020,1,14632.33,20,14632.33,2926.47,11705.86,346.93
ITEM000435,ORD00161,PROD007,1,2998.37,5,2998.37,149.92,2848.45,197.01
ITEM000436,ORD00161,PROD014,3,10695.72,5,32087.16,1604.36,30482.8,155.74
ITEM000437,ORD00162,PROD050,3,9324.24,5,27972.72,1398.64,26574.08,476.91
ITEM000438,ORD00162,PROD021,5,30631.46,20,153157.3,30631.46,122525.84,201.4
ITEM000439,ORD00162,PROD035,2,48285.04,0,96570.08,0.0,96570.08,259.81
ITEM000440,ORD00162,PROD006,5,7884.13,10,39420.65,3942.06,35478.58,191.55
ITEM000441,ORD00163,PROD040,1,22063.61,5,22063.61,1103.18,20960.43,486.43
ITEM000442,ORD00163,PROD004,5,29973.06,15,149865.3,22479.8,127385.5,185.24
ITEM000443,ORD00163,PROD037,5,15300.23,0,76501.15,0.0,76501.15,207.09
ITEM000444,ORD00163,PROD034,3,47449.39,20,142348.17,28469.63,113878.54,113.57
ITEM000445,ORD00163,PROD020,5,14632.33,5,73161.65,3658.08,69503.57,472.96
ITEM000446,ORD00164,PROD038,2,4973.84,10,9947.68,994.77,8952.91,280.27
ITEM000447,ORD00165,PROD006,1,7884.13,5,7884.13,394.21,7489.92,481.44
ITEM000448,ORD00165,PROD036,1,40439.03,10,40439.03,4043.9,36395.13,437.09
ITEM000449,ORD00165,PROD046,2,33159.86,10,66319.72,6631.97,59687.75,89.75
ITEM000450,ORD00165,PROD049,5,27380.84,5,136904.2,6845.21,130058.99,176.53
ITEM000451,ORD00165,PROD003,2,36626.5,0,73253.0,0.0,73253.0,353.89
ITEM000452,ORD00166,PROD037,2,15300.23,0,30600.46,0.0,30600.46,425.0
ITEM000453,ORD00166,PROD030,1,2417.88,5,2417.88,120.89,2296.99,59.76
ITEM000454,ORD00166,PROD048,3,26051.39,5,78154.17,3907.71,74246.46,251.93
ITEM000455,ORD00167,PROD019,1,21654.06,10,21654.06,2165.41,19488.65,370.15
ITEM000456,ORD00167,PROD006,1,7884.13,5,7884.13,394.21,7489.92,147.25
ITEM000457,ORD00168,PROD042,2,24809.33,0,49618.66,0.0,49618.66,477.57
ITEM000458,ORD00168,PROD023,3,14678.02,5,44034.06,2201.7,41832.36,48.33
ITEM000459,ORD00168,PROD024,1,18381.46,10,18381.46,1838.15,16543.31,169.51
ITEM000460,ORD00169,PROD029,1,29661.49,0,29661.49,0.0,29661.49,319.82
ITEM000461,ORD00169,PROD035,4,48285.04,10,193140.16,19314.02,173826.14,318.54
ITEM000462,ORD00169,PROD006,3,7884.13,10,23652.39,2365.24,21287.15,180.29
ITEM000463,ORD00169,PROD043,4,1815.99,15,7263.96,1089.59,6174.37,141.57
ITEM000464,ORD00170,PROD021,5,30631.46,5,153157.3,7657.86,145499.44,310.89
ITEM000465,ORD00170,PROD020,1,14632.33,5,14632.33,731.62,13900.71,221.11
ITEM000466,ORD00170,PROD008,5,43322.19,20,216610.95,43322.19,173288.76,155.44
ITEM000467,ORD00171,PROD004,3,29973.06,0,89919.18,0.0,89919.18,469.42
ITEM000468,ORD00171,PROD027,1,10063.72,0,10063.72,0.0,10063.72,227.09
ITEM000469,ORD00172,PROD045,4,13013.12,15,52052.48,7807.87,44244.61,354.31
ITEM000470,ORD00173,PROD002,1,47540.64,20,47540.64,9508.13,38032.51,329.13
ITEM000471,ORD00174,PROD043,2,1815.99,0,3631.98,0.0,3631.98,220.11
ITEM000472,ORD00174,PROD017,2,15281.69,15,30563.38,4584.51,25978.87,417.39
ITEM000473,ORD00175,PROD010,1,35432.82,15,35432.82,5314.92,30117.9,197.24
ITEM000474,ORD00175,PROD044,4,45475.09,5,181900.36,9095.02,172805.34,335.68
ITEM000475,ORD00176,PROD040,2,22063.61,0,44127.22,0.0,44127.22,278.67
ITEM000476,ORD00176,PROD037,3,15300.23,15,45900.69,6885.1,39015.59,299.28
ITEM000477,ORD00176,PROD050,1,9324.24,0,9324.24,0.0,9324.24,35.23
ITEM000478,ORD00176,PROD025,5,22857.89,5,114289.45,5714.47,108574.98,95.4
ITEM000479,ORD00177,PROD032,2,8609.15,20,17218.3,3443.66,13774.64,324.83
ITEM000480,ORD00177,PROD009,1,30095.64,5,30095.64,1504.78,28590.86,104.21
ITEM000481,ORD00177,PROD049,1,27380.84,0,27380.84,0.0,27380.84,481.28
ITEM000482,ORD00178,PROD018,4,26285.35,5,105141.4,5257.07,99884.33,149.42
ITEM000483,ORD00178,PROD036,2,40439.03,20,80878.06,16175.61,64702.45,247.65
ITEM000484,ORD00178,PROD022,1,7060.74,5,7060.74,353.04,6707.7,316.73
ITEM000485,ORD00178,PROD040,1,22063.61,10,22063.61,2206.36,19857.25,187.3
ITEM000486,ORD00179,PROD022,5,7060.74,0,35303.7,0.0,35303.7,362.05
ITEM000487,ORD00180,PROD041,4,6189.71,0,24758.84,0.0,24758.84,408.83
ITEM000488,ORD00180,PROD034,1,47449.39,10,47449.39,4744.94,42704.45,289.64
ITEM000489,ORD00181,PROD012,1,48498.5,15,48498.5,7274.78,41223.72,398.09
ITEM000490,ORD00181,PROD017,3,15281.69,15,45845.07,6876.76,38968.31,153.84
ITEM000491,ORD00182,PROD045,5,13013.12,0,65065.6,0.0,65065.6,150.87
ITEM000492,ORD00182,PROD039,1,34243.23,20,34243.23,6848.65,27394.58,486.86
ITEM000493,ORD00182,PROD022,5,7060.74,20,35303.7,7060.74,28242.96,185.33
ITEM000494,ORD00182,PROD003,4,36626.5,10,146506.0,14650.6,131855.4,125.99
ITEM000495,ORD00183,PROD025,3,22857.89,10,68573.67,6857.37,61716.3,232.77
ITEM000496,ORD00184,PROD015,5,9173.07,15,45865.35,6879.8,38985.55,279.5
ITEM000497,ORD00184,PROD033,5,3346.07,15,16730.35,2509.55,14220.8,372.16
ITEM000498,ORD00185,PROD023,5,14678.02,5,73390.1,3669.5,69720.6,64.81
ITEM000499,ORD00185,PROD028,4,25760.3,0,103041.2,0.0,103041.2,225.84
ITEM000500,ORD00185,PROD045,2,13013.12,5,26026.24,1301.31,24724.93,426.37
ITEM000501,ORD00185,PROD040,1,22063.61,0,22063.61,0.0,22063.61,496.38
ITEM000502,ORD00186,PROD036,1,40439.03,10,40439.03,4043.9,36395.13,256.54
ITEM000503,ORD00186,PROD025,5,22857.89,10,114289.45,11428.94,102860.5,342.74
ITEM000504,ORD00187,PROD006,1,7884.13,5,7884.13,394.21,7489.92,269.2
ITEM000505,ORD00187,PROD049,2,27380.84,10,54761.68,5476.17,49285.51,86.99
ITEM000506,ORD00187,PROD037,3,15300.23,20,45900.69,9180.14,36720.55,305.83
ITEM000507,ORD00187,PROD040,3,22063.61,5,66190.83,3309.54,62881.29,293.26
ITEM000508,ORD00188,PROD019,1,21654.06,10,21654.06,2165.41,19488.65,246.01
ITEM000509,ORD00188,PROD020,5,14632.33,0,73161.65,0.0,73161.65,479.81
ITEM000510,ORD00188,PROD005,2,7885.33,10,15770.66,1577.07,14193.59,237.03
ITEM000511,ORD00188,PROD038,5,4973.84,5,24869.2,1243.46,23625.74,306.61
ITEM000512,ORD00188,PROD046,1,33159.86,15,33159.86,4973.98,28185.88,252.89
ITEM000513,ORD00189,PROD037,3,15300.23,5,45900.69,2295.03,43605.66,89.26
ITEM000514,ORD00190,PROD032,5,8609.15,20,43045.75,8609.15,34436.6,219.89
ITEM000515,ORD00190,PROD001,5,18789.55,15,93947.75,14092.16,79855.59,422.32
ITEM000516,ORD00190,PROD036,3,40439.03,15,121317.09,18197.56,103119.53,353.72
ITEM000517,ORD00190,PROD017,2,15281.69,20,30563.38,6112.68,24450.7,448.73
ITEM000518,ORD00191,PROD050,2,9324.24,5,18648.48,932.42,17716.06,277.0
ITEM000519,ORD00191,PROD043,2,1815.99,20,3631.98,726.4,2905.58,453.5
ITEM000520,ORD00191,PROD035,1,48285.04,20,48285.04,9657.01,38628.03,132.62
ITEM000521,ORD00192,PROD024,1,18381.46,15,18381.46,2757.22,15624.24,452.19
ITEM000522,ORD00192,PROD014,5,10695.72,10,53478.6,5347.86,48130.74,230.73
ITEM000523,ORD00193,PROD044,4,45475.09,15,181900.36,27285.05,154615.31,266.12
ITEM000524,ORD00193,PROD028,5,25760.3,15,128801.5,19320.22,109481.28,160.91
ITEM000525,ORD00193,PROD032,5,8609.15,5,43045.75,2152.29,40893.46,255.43
ITEM000526,ORD00194,PROD047,3,15654.38,20,46963.14,9392.63,37570.51,253.22
ITEM000527,ORD00194,PROD018,2,26285.35,0,52570.7,0.0,52570.7,138.59
ITEM000528,ORD00194,PROD037,2,15300.23,0,30600.46,0.0,30600.46,470.69
ITEM000529,ORD00195,PROD023,3,14678.02,20,44034.06,8806.81,35227.25,325.4
ITEM000530,ORD00195,PROD044,5,45475.09,20,227375.45,45475.09,181900.36,259.62
ITEM000531,ORD00195,PROD046,5,33159.86,15,165799.3,24869.9,140929.4,483.72
ITEM000532,ORD00196,PROD044,1,45475.09,10,45475.09,4547.51,40927.58,486.24
ITEM000533,ORD00197,PROD044,3,45475.09,0,136425.27,0.0,136425.27,424.34
ITEM000534,ORD00197,PROD011,1,1127.17,20,1127.17,225.43,901.74,320.84
ITEM000535,ORD00197,PROD028,4,25760.3,10,103041.2,10304.12,92737.08,187.28
ITEM000536,ORD00197,PROD029,3,29661.49,20,88984.47,17796.89,71187.58,220.94
ITEM000537,ORD00198,PROD005,4,7885.33,10,31541.32,3154.13,28387.19,446.76
ITEM000538,ORD00198,PROD050,5,9324.24,15,46621.2,6993.18,39628.02,237.08
ITEM000539,ORD00198,PROD023,5,14678.02,15,73390.1,11008.52,62381.59,141.66
ITEM000540,ORD00199,PROD004,5,29973.06,5,149865.3,7493.27,142372.04,194.95
ITEM000541,ORD00200,PROD012,1,48498.5,0,48498.5,0.0,48498.5,386.54
ITEM000542,ORD00200,PROD004,3,29973.06,20,89919.18,17983.84,71935.34,253.44
ITEM000543,ORD00200,PROD008,2,43322.19,5,86644.38,4332.22,82312.16,463.32
ITEM000544,ORD00200,PROD026,2,39280.28,5,78560.56,3928.03,74632.53,276.43
ITEM000545,ORD00200,PROD013,5,41638.89,5,208194.45,10409.72,197784.73,173.5
ITEM000546,ORD00201,PROD011,1,1127.17,20,1127.17,225.43,901.74,325.36
ITEM000547,ORD00201,PROD031,3,30416.49,15,91249.47,13687.42,77562.05,337.81
ITEM000548,ORD00201,PROD025,1,22857.89,0,22857.89,0.0,22857.89,408.1
ITEM000549,ORD00201,PROD027,5,10063.72,0,50318.6,0.0,50318.6,159.06
ITEM000550,ORD00201,PROD036,2,40439.03,5,80878.06,4043.9,76834.16,457.69
ITEM000551,ORD00202,PROD001,2,18789.55,10,37579.1,3757.91,33821.19,403.44
ITEM000552,ORD00202,PROD005,5,7885.33,15,39426.65,5914.0,33512.65,218.12
ITEM000553,ORD00202,PROD022,4,7060.74,0,28242.96,0.0,28242.96,466.42
ITEM000554,ORD00202,PROD015,3,9173.07,10,27519.21,2751.92,24767.29,158.11
ITEM000555,ORD00202,PROD029,1,29661.49,10,29661.49,2966.15,26695.34,145.17
ITEM000556,ORD00203,PROD026,5,39280.28,15,196401.4,29460.21,166941.19,257.74
ITEM000557,ORD00203,PROD003,3,36626.5,15,109879.5,16481.92,93397.58,327.51
ITEM000558,ORD00204,PROD032,1,8609.15,10,8609.15,860.92,7748.24,382.21
ITEM000559,ORD00204,PROD009,4,30095.64,10,120382.56,12038.26,108344.3,323.3
ITEM000560,ORD00205,PROD007,5,2998.37,5,14991.85,749.59,14242.26,363.98
ITEM000561,ORD00206,PROD027,2,10063.72,20,20127.44,4025.49,16101.95,201.28
ITEM000562,ORD00206,PROD029,1,29661.49,5,29661.49,1483.07,28178.42,491.12
ITEM000563,ORD00206,PROD048,3,26051.39,10,78154.17,7815.42,70338.75,369.65
ITEM000564,ORD00207,PROD036,1,40439.03,15,40439.03,6065.85,34373.18,243.37
ITEM000565,ORD00207,PROD016,3,9251.89,20,27755.67,5551.13,22204.54,95.22
ITEM000566,ORD00208,PROD025,4,22857.89,10,91431.56,9143.16,82288.4,132.25
ITEM000567,ORD00208,PROD012,5,48498.5,10,242492.5,24249.25,218243.25,216.9
ITEM000568,ORD00209,PROD018,4,26285.35,20,105141.4,21028.28,84113.12,316.47
ITEM000569,ORD00209,PROD019,1,21654.06,15,21654.06,3248.11,18405.95,420.16
ITEM000570,ORD00209,PROD048,1,26051.39,20,26051.39,5210.28,20841.11,357.57
ITEM000571,ORD00209,PROD026,1,39280.28,20,39280.28,7856.06,31424.22,267.29
ITEM000572,ORD00209,PROD001,4,18789.55,15,75158.2,11273.73,63884.47,206.08
ITEM000573,ORD00210,PROD010,5,35432.82,10,177164.1,17716.41,159447.69,170.5
ITEM000574,ORD00211,PROD039,3,34243.23,5,102729.69,5136.48,97593.21,345.93
ITEM000575,ORD00211,PROD050,4,9324.24,10,37296.96,3729.7,33567.26,321.36
ITEM000576,ORD00211,PROD011,2,1127.17,20,2254.34,450.87,1803.47,386.89
ITEM000577,ORD00212,PROD034,3,47449.39,20,142348.17,28469.63,113878.54,253.66
ITEM000578,ORD00212,PROD050,4,9324.24,15,37296.96,5594.54,31702.42,234.16
ITEM000579,ORD00213,PROD050,4,9324.24,0,37296.96,0.0,37296.96,199.97
ITEM000580,ORD00213,PROD021,3,30631.46,20,91894.38,18378.88,73515.5,153.76
ITEM000581,ORD00213,PROD038,2,4973.84,10,9947.68,994.77,8952.91,134.65
ITEM000582,ORD00213,PROD003,4,36626.5,20,146506.0,29301.2,117204.8,251.25
ITEM000583,ORD00214,PROD007,2,2998.37,5,5996.74,299.84,5696.9,371.18
ITEM000584,ORD00214,PROD022,5,7060.74,10,35303.7,3530.37,31773.33,390.81
ITEM000585,ORD00214,PROD027,1,10063.72,15,10063.72,1509.56,8554.16,220.31
ITEM000586,ORD00214,PROD037,2,15300.23,10,30600.46,3060.05,27540.41,436.61
ITEM000587,ORD00215,PROD014,4,10695.72,15,42782.88,6417.43,36365.45,88.75
ITEM000588,ORD00215,PROD024,1,18381.46,0,18381.46,0.0,18381.46,81.6
ITEM000589,ORD00215,PROD038,3,4973.84,10,14921.52,1492.15,13429.37,247.3
ITEM000590,ORD00216,PROD050,5,9324.24,10,46621.2,4662.12,41959.08,142.98
ITEM000591,ORD00216,PROD019,1,21654.06,10,21654.06,2165.41,19488.65,356.29
ITEM000592,ORD00217,PROD009,4,30095.64,20,120382.56,24076.51,96306.05,188.28
ITEM000593,ORD00217,PROD012,3,48498.5,0,145495.5,0.0,145495.5,134.93
ITEM000594,ORD00217,PROD023,3,14678.02,15,44034.06,6605.11,37428.95,175.24
ITEM000595,ORD00217,PROD024,4,18381.46,20,73525.84,14705.17,58820.67,184.54
ITEM000596,ORD00218,PROD030,3,2417.88,5,7253.64,362.68,6890.96,141.76
ITEM000597,ORD00218,PROD014,2,10695.72,20,21391.44,4278.29,17113.15,202.36
ITEM000598,ORD00218,PROD040,3,22063.61,10,66190.83,6619.08,59571.75,289.76
ITEM000599,ORD00219,PROD023,4,14678.02,10,58712.08,5871.21,52840.87,466.14
ITEM000600,ORD00219,PROD032,1,8609.15,15,8609.15,1291.37,7317.78,219.15
ITEM000601,ORD00219,PROD048,2,26051.39,20,52102.78,10420.56,41682.22,393.5
ITEM000602,ORD00219,PROD039,3,34243.23,0,102729.69,0.0,102729.69,395.05
ITEM000603,ORD00219,PROD020,4,14632.33,5,58529.32,2926.47,55602.85,142.02
ITEM000604,ORD00220,PROD029,1,29661.49,15,29661.49,4449.22,25212.27,77.83
ITEM000605,ORD00220,PROD001,4,18789.55,20,75158.2,15031.64,60126.56,498.63
ITEM000606,ORD00220,PROD020,4,14632.33,0,58529.32,0.0,58529.32,149.61
ITEM000607,ORD00221,PROD043,2,1815.99,10,3631.98,363.2,3268.78,88.51
ITEM000608,ORD00221,PROD038,3,4973.84,10,14921.52,1492.15,13429.37,298.8
